categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_885.mp4,0,0,0.0,107.58,79.19,151.83,126.71,93.91,83.87,187.09,86.39,55.41,122.39,222.35,171.0,55.41,185.04,112.26,225.0,112.26,225.0,42.46,149.4,46.41,145.44,237.46,264.61,252.22,291.25,169.1,219.96,142.48,291.25,41.38,153.72,40.3,152.64
violencia_limpios,V_885.mp4,0,1,0.0,251.12,65.04,253.64,60.0,263.0,57.13,256.16,61.8,273.8,59.64,256.16,83.02,283.87,86.26,244.28,116.1,284.59,124.01,238.89,138.4,286.75,270.74,258.32,144.51,280.28,150.27,257.96,205.29,272.72,206.01,286.75,270.74,286.75,270.74
violencia_limpios,V_885.mp4,10,0,109.75250244140625,72.34,121.98,28.24,103.64,66.6,115.51,27.89,74.88,68.39,118.75,71.26,138.17,68.03,96.81,37.56,127.74,32.19,132.41,19.64,150.39,20.36,150.75,36.85,156.15,36.13,156.87,28.24,197.14,32.19,194.62,39.36,231.66,19.64,231.66
violencia_limpios,V_885.mp4,10,1,200.23489379882812,72.54,120.32,73.62,113.5,68.58,113.14,67.86,116.73,68.58,118.17,68.22,136.13,78.65,132.54,73.26,173.5,76.85,176.01,61.02,128.59,95.21,208.35,77.93,202.96,79.37,203.32,48.42,192.54,50.58,191.82,93.41,209.78,91.25,209.43
violencia_limpios,V_885.mp4,20,0,73.3822021484375,131.17,123.3,136.57,109.26,133.69,110.34,37.25,66.09,9.18,170.07,126.13,24.71,126.49,24.35,17.45,91.99,19.97,92.71,90.87,249.59,93.38,247.43,23.21,135.53,62.08,159.64,128.29,199.94,123.25,199.94,79.71,292.05,33.65,292.05
violencia_limpios,V_885.mp4,20,1,122.44129943847656,216.84,94.81,218.63,86.53,209.66,85.81,151.56,111.37,199.62,91.57,147.62,45.13,194.6,57.01,147.62,86.89,208.59,97.69,147.98,105.61,140.8,190.21,149.77,92.65,193.17,60.61,170.93,144.13,181.33,143.77,184.92,214.33,174.88,214.69
violencia_limpios,V_885.mp4,30,0,109.46189880371094,124.5,37.54,136.36,16.67,86.39,193.01,190.65,22.07,143.91,1.91,56.18,21.35,76.32,35.74,76.32,187.25,64.45,51.22,146.79,46.54,170.16,1.91,47.91,233.32,21.31,240.16,83.15,212.81,61.58,52.3,82.07,289.82,82.07,289.82
violencia_limpios,V_885.mp4,30,1,69.04669952392578,181.92,31.19,189.12,18.95,176.17,8.87,188.04,20.03,172.21,8.87,250.99,26.87,172.93,24.71,231.21,44.15,152.78,39.83,156.02,201.82,155.66,201.82,249.19,108.23,200.99,116.15,211.06,145.3,138.75,170.5,147.03,197.5,147.39,237.82
violencia_limpios,V_885.mp4,40,0,66.1365966796875,89.64,141.7,77.06,152.86,79.22,149.26,169.09,14.22,91.8,0.9,82.81,31.51,42.91,36.55,97.55,77.6,95.39,75.8,148.24,75.08,154.71,74.72,2.65,162.94,23.14,169.07,64.84,228.48,55.13,255.49,58.01,295.1,59.09,295.1
violencia_limpios,V_885.mp4,40,1,77.10160064697266,176.75,29.5,182.86,29.5,181.42,24.46,193.28,39.94,239.63,47.51,167.77,65.87,245.38,67.67,111.36,199.46,243.58,289.85,113.88,199.1,243.22,289.85,185.73,114.48,179.63,121.32,145.85,150.85,220.23,205.95,114.96,196.58,240.7,277.6
