categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_712.mp4,0,0,0.0,131.31,73.33,141.11,64.94,129.35,58.23,152.31,75.29,124.6,54.88,166.3,105.78,106.4,85.64,164.06,155.28,66.38,134.86,156.78,181.85,85.97,153.6,149.51,197.51,108.92,197.23,174.7,204.78,77.29,161.71,174.7,204.78,59.1,204.78
noViolencia,NV_712.mp4,10,0,13.48900032043457,123.12,85.02,132.34,74.68,120.32,68.52,145.49,78.03,116.69,60.13,161.14,104.88,106.06,87.82,161.42,158.02,63.0,122.5,156.11,179.0,79.78,140.96,147.16,182.64,108.3,185.15,146.88,219.55,59.09,140.96,149.4,219.55,59.93,219.55
noViolencia,NV_712.mp4,20,0,7.97629976272583,126.58,67.03,135.8,55.85,124.06,52.49,148.1,67.03,119.59,52.21,160.4,101.43,106.45,84.37,161.8,148.13,62.85,122.68,155.37,178.05,77.1,133.87,147.26,178.61,108.69,188.96,146.15,218.32,56.42,122.4,143.35,218.32,58.66,218.32
noViolencia,NV_712.mp4,30,0,42.99039840698242,117.49,90.03,123.64,71.0,106.87,74.36,131.19,75.48,96.24,83.59,156.07,134.8,74.71,138.16,166.14,203.64,65.77,207.83,158.31,220.98,60.73,220.98,144.33,220.98,95.12,220.98,177.6,220.98,52.63,220.98,162.78,220.98,62.97,220.98
noViolencia,NV_712.mp4,40,0,4.524499893188477,116.38,93.6,123.93,73.44,106.04,79.04,134.27,76.8,97.37,86.04,158.59,134.47,79.76,138.39,169.78,199.71,69.97,197.47,170.34,221.54,61.31,221.54,146.29,221.54,97.37,221.54,186.83,221.54,51.52,221.54,170.34,221.54,62.98,221.54
noViolencia,NV_712.mp4,50,0,4.404200077056885,117.42,93.14,125.81,74.96,108.46,79.15,137.28,76.08,99.51,82.79,164.7,135.37,82.44,138.17,172.26,205.58,71.53,204.18,175.33,221.24,64.53,221.24,152.67,221.24,101.19,221.24,174.22,221.24,54.18,221.24,172.82,221.24,66.49,221.24
noViolencia,NV_712.mp4,50,1,0.0,42.11,20.13,38.29,20.13,42.38,20.13,41.02,20.13,43.47,20.13,40.2,26.0,44.56,25.44,42.93,32.15,39.65,32.15,41.29,37.18,45.38,35.51,41.84,37.18,44.29,37.18,43.75,46.97,42.38,46.97,43.75,54.52,44.02,54.52
noViolencia,NV_712.mp4,60,0,4.870299816131592,110.23,89.9,120.3,75.08,104.07,77.6,137.93,82.35,99.32,78.99,165.63,139.67,80.85,136.32,173.47,210.7,71.61,200.07,183.82,221.32,65.18,221.32,149.96,221.32,97.36,221.32,183.82,221.32,55.94,221.32,183.82,221.32,66.86,221.32
noViolencia,NV_712.mp4,70,0,2.7407000064849854,112.58,96.26,122.37,78.62,106.71,78.34,139.14,83.1,101.96,79.74,166.54,139.37,82.95,138.53,173.25,210.21,71.21,210.77,176.05,221.69,66.73,221.69,150.33,221.69,98.05,221.69,184.71,221.69,55.83,221.69,184.71,221.69,67.29,221.69
noViolencia,NV_712.mp4,80,0,3.3234000205993652,114.36,93.17,124.7,74.99,108.49,74.99,141.19,78.91,102.06,77.51,167.46,137.64,83.62,136.53,174.17,203.93,71.88,210.64,181.16,221.55,67.13,221.55,151.25,221.55,100.11,221.55,188.14,221.55,57.63,221.55,188.14,221.55,57.63,221.55
