categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_325.mp4,0,0,0.0,133.47,496.9,151.7,485.39,117.17,483.47,96.07,493.06,170.88,496.9,44.27,598.62,207.33,610.13,1.11,650.43,242.82,707.05,47.15,681.14,188.15,692.65,1.11,719.52,269.68,719.52,1.11,691.69,239.94,690.73,57.7,719.52,238.03,719.52
violencia_limpios,V_325.mp4,0,1,0.0,663.76,144.02,665.68,136.35,659.93,131.55,611.01,109.5,633.07,119.09,563.05,140.18,603.34,154.56,578.4,276.32,660.89,263.85,658.97,260.98,671.44,239.88,517.01,308.91,468.1,300.28,583.19,437.38,504.54,508.32,617.72,585.01,422.06,629.11
violencia_limpios,V_325.mp4,0,2,0.0,663.61,134.07,665.53,134.07,661.69,134.07,772.09,213.61,827.76,227.99,687.61,267.28,827.76,270.15,584.9,287.4,944.88,327.65,639.62,241.4,922.8,227.03,695.29,503.03,794.17,509.74,569.54,414.86,818.17,643.91,716.41,594.07,810.49,641.03
violencia_limpios,V_325.mp4,10,0,975.2393798828125,935.75,36.76,858.97,0.52,932.87,58.68,858.97,0.52,869.53,53.92,865.69,0.52,888.72,0.52,866.65,0.52,881.04,0.52,891.6,31.03,889.68,30.08,896.4,41.52,891.6,42.48,896.4,0.52,886.8,0.52,894.48,30.08,885.84,34.85
violencia_limpios,V_325.mp4,10,1,145.97799682617188,521.23,133.53,530.82,118.18,509.71,119.14,540.41,109.55,470.38,109.55,563.44,145.05,415.69,142.17,644.99,197.82,317.84,188.22,731.33,225.64,257.4,132.57,459.83,330.23,380.2,318.71,485.73,487.58,384.99,486.62,408.02,592.17,351.42,637.26
violencia_limpios,V_325.mp4,10,2,306.2007141113281,520.01,133.72,529.61,117.42,509.46,117.42,538.25,106.88,471.07,111.67,563.2,141.39,420.21,139.47,554.56,281.36,320.41,186.45,531.53,215.21,266.67,137.55,459.56,336.96,379.91,317.79,479.71,490.35,385.67,485.56,407.74,591.01,352.08,638.95
violencia_limpios,V_325.mp4,10,3,0.0,523.8,137.17,532.43,117.99,509.41,118.95,824.01,250.29,472.96,113.2,700.28,278.09,842.23,299.18,643.69,198.52,910.33,280.01,530.51,213.86,864.29,240.7,777.97,442.03,778.93,438.19,683.01,523.51,771.26,514.88,730.01,622.26,761.66,550.36
violencia_limpios,V_325.mp4,10,4,0.0,9.22,507.01,10.17,500.31,6.35,498.39,7.31,510.84,6.35,507.97,6.35,633.42,6.35,632.46,24.49,706.2,26.4,708.12,24.49,718.65,25.44,718.65,39.76,718.65,30.21,718.65,26.4,706.2,28.3,709.08,4.44,488.81,26.4,718.65
violencia_limpios,V_325.mp4,20,0,419.947998046875,712.58,195.74,714.5,178.48,697.25,185.19,711.63,173.68,637.84,167.92,705.88,211.09,571.72,176.56,747.08,275.37,428.93,240.83,789.25,300.31,446.18,288.8,573.63,354.99,503.68,341.56,580.34,518.07,513.26,519.03,522.85,605.37,420.31,651.42
violencia_limpios,V_325.mp4,20,1,727.78369140625,1167.41,3.02,1103.23,3.02,1168.37,3.02,1103.23,3.02,1161.67,3.02,1110.9,3.02,1111.85,3.02,1160.71,3.02,1157.83,3.02,1159.75,34.7,1144.42,48.14,1103.23,3.02,1137.72,59.66,1158.79,3.02,1131.97,3.02,1152.09,47.18,1133.89,51.98
