categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_709.mp4,0,0,0.0,39.44,67.67,43.35,60.4,34.4,60.68,50.07,56.77,29.36,59.0,64.06,82.77,16.77,84.73,72.74,116.89,1.38,125.55,86.45,139.26,10.61,146.25,62.1,148.2,34.68,149.32,62.94,189.59,38.6,196.58,63.78,220.07,1.38,212.8
noViolencia,NV_709.mp4,0,1,0.0,152.48,72.83,158.07,67.24,151.64,63.88,170.93,66.96,151.64,52.69,186.59,84.58,144.09,65.84,187.15,127.95,134.58,89.62,172.89,143.62,127.59,100.25,174.85,151.17,142.97,154.53,206.16,171.04,156.67,178.87,181.56,170.76,158.07,176.63
noViolencia,NV_709.mp4,0,2,0.0,163.39,151.49,167.02,145.33,159.77,145.05,174.84,145.33,158.37,148.69,208.89,173.03,165.91,170.24,208.89,221.16,144.97,210.53,166.46,211.93,198.29,210.53,186.28,221.16,144.13,215.29,157.25,175.83,156.97,177.23,160.32,213.89,161.44,221.16
noViolencia,NV_709.mp4,10,0,8.610400199890137,45.47,65.99,50.22,59.27,40.72,59.27,57.48,55.92,36.26,56.2,68.65,88.38,24.53,80.55,75.36,125.89,8.61,127.29,83.18,141.57,18.1,148.29,62.51,147.45,31.51,147.45,61.95,185.79,0.79,162.0,61.11,221.9,5.26,214.34
noViolencia,NV_709.mp4,10,1,13.502400398254395,153.85,67.08,159.17,61.2,152.17,58.4,172.03,61.76,151.61,49.73,185.18,82.74,143.78,68.47,188.53,128.33,115.81,110.43,174.27,141.2,129.8,138.4,175.39,152.95,142.94,164.97,210.63,173.64,157.77,174.76,212.31,219.52,134.55,219.52
noViolencia,NV_709.mp4,10,2,8.746999740600586,162.97,151.06,164.09,144.9,160.74,146.02,173.85,147.7,160.74,151.62,206.78,174.86,166.6,177.94,209.57,223.86,152.37,210.98,164.37,212.66,200.92,209.58,209.57,223.86,152.37,217.7,210.68,172.34,156.55,176.54,155.72,213.22,179.71,211.54
noViolencia,NV_709.mp4,10,3,0.0,162.68,150.47,159.33,138.72,162.68,145.15,176.37,144.87,160.72,152.15,207.66,173.97,154.3,160.26,187.27,125.01,122.45,107.1,173.3,140.67,128.88,137.04,173.3,149.07,141.73,151.87,210.45,172.01,157.09,177.61,160.45,217.34,126.92,217.34
noViolencia,NV_709.mp4,10,4,0.0,153.08,68.66,159.24,61.68,153.08,58.32,171.84,62.24,152.52,48.82,186.11,82.36,144.69,66.71,187.51,128.19,115.86,110.86,170.72,143.0,129.29,137.13,172.68,143.0,140.49,134.05,179.67,143.0,127.89,143.0,174.92,143.0,126.49,137.13
noViolencia,NV_709.mp4,20,0,10.410099983215332,47.12,55.14,52.44,47.31,42.37,47.31,59.71,48.99,37.05,48.15,69.22,88.14,24.47,80.31,75.1,124.49,16.91,113.31,81.53,139.04,12.16,134.84,61.67,143.79,34.26,142.95,60.55,186.29,38.17,189.93,61.67,222.09,37.61,214.54
noViolencia,NV_709.mp4,20,1,7.073699951171875,152.67,64.94,158.26,58.79,151.55,55.43,171.41,61.03,151.27,47.04,185.41,83.69,143.71,68.02,188.76,127.33,116.85,112.5,177.01,145.23,129.72,137.96,174.21,148.31,139.79,146.07,213.11,173.76,157.42,176.56,168.34,212.93,160.22,220.76
noViolencia,NV_709.mp4,20,2,20.98819923400879,157.05,149.64,159.85,146.01,153.13,146.29,174.68,146.85,155.09,147.97,208.55,173.39,132.14,171.43,210.51,221.72,130.18,186.24,154.81,160.82,130.74,138.19,179.72,190.15,146.41,189.87,210.79,171.99,157.05,177.3,164.89,213.89,161.25,221.72
noViolencia,NV_709.mp4,30,0,9.326700210571289,46.47,59.51,51.78,52.8,41.72,51.96,57.65,53.36,35.56,49.72,69.95,84.41,22.7,81.33,79.46,117.13,7.88,125.53,87.29,136.44,16.55,145.95,63.24,143.15,33.61,143.71,61.85,184.27,0.89,161.33,61.85,222.04,0.89,211.97
noViolencia,NV_709.mp4,30,1,29.13599967956543,152.36,55.91,157.39,49.2,151.25,47.52,170.5,50.32,149.57,42.77,186.41,79.39,145.11,65.13,188.93,123.56,133.11,91.97,188.93,138.37,123.06,103.43,174.69,138.37,145.11,132.22,167.43,119.65,132.27,110.14,188.65,138.37,124.17,103.15
noViolencia,NV_709.mp4,30,2,62.39400100708008,152.61,55.96,157.37,49.25,150.94,48.41,170.24,50.09,149.82,46.17,186.46,80.02,145.06,67.15,188.98,126.45,132.2,91.49,180.59,148.27,122.13,103.8,175.27,161.98,145.62,151.07,211.35,172.05,158.77,174.85,158.49,201.7,130.52,216.53
noViolencia,NV_709.mp4,30,3,0.0,158.14,150.72,161.21,144.85,156.19,145.97,174.07,144.85,162.61,149.32,181.33,146.25,130.48,166.67,188.59,113.51,167.92,119.38,174.35,160.52,123.5,107.91,176.02,189.06,151.99,189.62,210.94,171.99,159.26,175.35,209.83,221.24,160.66,221.24
noViolencia,NV_709.mp4,40,0,8.469799995422363,48.22,65.88,52.97,60.56,43.75,60.56,59.39,58.88,37.89,58.32,70.83,90.5,25.61,82.11,76.41,131.36,8.02,124.65,51.57,150.39,13.89,145.63,60.78,152.91,28.68,152.63,57.99,182.01,2.16,163.82,59.39,219.23,6.35,219.23
noViolencia,NV_709.mp4,40,1,28.399999618530273,152.95,50.35,157.42,42.24,151.28,43.36,171.96,41.4,150.44,44.2,187.61,80.29,146.81,69.09,192.64,127.29,132.55,120.29,189.28,149.39,116.62,99.31,179.22,145.75,148.2,175.68,215.27,171.77,161.34,173.73,211.64,218.49,161.06,218.49
noViolencia,NV_709.mp4,40,2,22.721200942993164,153.22,50.79,157.7,42.12,152.38,43.52,171.41,41.56,171.69,41.28,187.64,80.43,147.35,66.17,192.12,126.57,133.35,117.34,191.84,150.62,122.44,106.72,175.89,141.39,149.3,136.36,145.11,145.03,126.36,145.03,192.96,150.62,157.98,143.91
noViolencia,NV_709.mp4,40,3,12.49269962310791,161.7,140.96,146.07,137.89,175.95,143.19,179.58,142.08,171.2,148.5,179.02,147.38,131.27,163.87,190.75,110.51,138.81,110.23,186.0,151.85,173.71,149.62,182.65,187.05,158.91,185.37,213.08,170.85,162.26,174.48,212.53,216.94,163.94,216.94
noViolencia,NV_709.mp4,50,0,6.9421000480651855,50.51,71.26,55.27,63.98,46.04,63.7,60.31,59.5,38.48,56.7,67.87,83.3,24.2,79.94,77.66,114.09,10.21,126.97,93.62,130.89,18.89,147.69,62.27,147.96,30.92,154.96,59.75,177.64,5.17,163.64,60.31,218.51,5.17,218.51
noViolencia,NV_709.mp4,50,1,9.723899841308594,155.01,43.35,159.76,36.63,153.33,38.31,173.17,39.15,152.49,39.99,189.1,80.29,147.18,73.01,194.4,128.98,142.15,120.02,183.51,113.59,126.51,136.25,180.15,169.83,150.26,173.19,213.96,173.47,165.35,181.58,209.21,221.04,165.9,221.04
noViolencia,NV_709.mp4,50,2,71.92050170898438,169.81,118.76,149.67,149.24,114.7,129.11,150.79,156.79,150.79,158.74,181.56,118.76,166.18,184.18,173.45,145.32,159.74,163.49,128.13,138.33,127.85,136.1,181.28,192.29,152.75,192.57,215.14,172.44,164.78,181.67,210.1,219.41,166.73,219.41
noViolencia,NV_709.mp4,60,0,11.609299659729004,53.48,55.79,58.79,48.79,48.44,47.11,65.51,50.47,39.48,47.67,71.11,91.07,26.04,82.67,78.67,128.86,14.28,120.74,51.8,150.7,11.2,138.94,56.27,165.54,28.28,160.78,59.91,181.5,3.09,165.54,59.91,221.26,3.09,221.26
noViolencia,NV_709.mp4,60,1,5.632999897003174,157.83,45.0,162.3,37.73,156.43,39.41,175.71,39.97,158.11,41.37,189.96,81.68,149.45,72.72,195.83,128.15,143.58,116.67,182.42,142.98,129.05,138.79,182.97,179.38,152.52,176.58,216.78,183.3,163.98,179.1,204.49,218.29,164.26,218.29
noViolencia,NV_709.mp4,60,2,23.205400466918945,180.13,154.04,181.53,151.24,178.74,151.52,174.55,141.18,168.4,152.36,200.25,146.21,127.34,141.18,171.19,141.18,149.13,141.18,193.82,146.49,127.34,141.18,180.13,192.33,154.43,192.05,217.01,181.15,166.17,178.63,207.79,220.56,166.45,220.56
noViolencia,NV_709.mp4,60,3,0.0,157.9,45.84,162.38,38.01,157.07,39.13,175.81,39.69,176.09,39.13,190.63,82.21,149.51,72.42,194.83,118.85,143.36,114.94,196.23,142.63,140.56,137.6,182.52,149.35,149.51,149.35,192.31,149.35,140.56,149.35,195.95,149.35,164.9,140.11
noViolencia,NV_709.mp4,70,0,13.430899620056152,41.27,62.95,45.75,55.95,35.67,56.79,54.7,52.03,32.04,56.51,69.25,82.26,24.48,81.7,93.59,107.17,14.41,116.96,99.75,125.08,11.33,131.79,59.74,157.54,29.24,157.26,62.26,177.69,33.99,190.0,60.86,221.63,4.06,221.63
noViolencia,NV_709.mp4,70,1,2.3752999305725098,160.96,43.65,166.27,37.21,157.61,37.49,178.56,41.13,155.38,40.85,190.28,82.56,148.68,73.04,192.24,129.3,142.25,116.71,188.05,144.7,128.57,137.14,183.02,180.53,150.35,177.45,215.14,183.89,164.31,179.41,205.08,220.56,164.87,220.56
noViolencia,NV_709.mp4,70,2,16.672100067138672,187.56,144.95,188.95,141.32,116.0,136.85,189.23,141.32,175.82,148.87,183.36,112.81,160.16,112.81,170.23,141.32,153.73,122.59,133.05,140.2,129.97,137.41,179.45,193.04,154.57,191.08,217.19,181.58,165.2,179.34,208.52,219.87,166.59,219.87
noViolencia,NV_709.mp4,80,0,13.130999565124512,36.86,54.38,41.34,46.55,32.66,47.67,50.85,44.87,29.58,48.23,62.6,85.46,23.15,82.1,69.32,131.38,11.12,125.78,48.05,114.58,18.11,147.9,55.61,157.7,28.19,156.58,60.92,181.21,6.36,166.66,60.08,221.81,6.36,213.97
noViolencia,NV_709.mp4,80,1,4.963799953460693,158.01,44.55,163.6,38.11,157.45,39.23,177.32,41.47,155.77,41.47,191.31,82.61,148.21,73.37,192.99,128.79,141.22,117.87,131.98,139.7,128.34,139.14,183.75,181.4,151.85,183.08,216.77,181.68,164.44,177.76,205.02,220.3,165.56,220.3
noViolencia,NV_709.mp4,80,2,13.798700332641602,186.11,151.89,118.67,131.21,118.67,131.21,188.07,147.7,118.67,131.21,173.8,131.21,136.58,131.21,173.24,144.62,146.65,142.11,130.98,140.15,128.18,139.04,180.23,192.69,154.49,191.01,217.17,180.67,165.4,178.71,207.94,220.07,166.24,220.07
noViolencia,NV_709.mp4,80,3,0.0,158.35,44.92,163.94,37.65,157.51,39.05,176.79,41.84,156.95,42.12,191.6,83.24,148.57,72.33,193.56,128.27,142.42,117.64,187.97,141.98,129.57,137.78,181.54,147.01,151.08,147.01,179.31,115.69,129.57,147.01,192.16,147.01,161.7,140.3
noViolencia,NV_709.mp4,90,0,12.581999778747559,29.24,55.63,33.15,48.63,24.21,49.47,42.65,44.99,20.02,49.75,58.86,82.5,17.22,81.38,65.29,135.97,4.93,125.9,44.33,110.78,8.28,86.14,51.59,160.61,22.53,162.57,60.82,186.65,18.34,218.84,60.26,218.84,4.93,209.04
noViolencia,NV_709.mp4,90,1,5.2729997634887695,158.53,45.47,164.12,38.76,157.7,38.48,176.7,42.11,156.58,41.27,191.23,82.98,149.03,71.78,194.86,129.73,139.53,114.05,187.6,144.0,126.96,136.16,182.57,177.59,146.52,177.59,216.66,183.19,165.52,178.43,204.08,221.82,165.52,221.82
noViolencia,NV_709.mp4,90,2,66.51909637451172,158.8,46.03,164.67,39.04,158.24,38.76,176.41,42.12,156.84,41.56,191.51,83.76,149.57,71.46,193.75,126.24,140.35,113.11,192.63,144.13,134.19,137.14,180.61,144.13,149.57,144.13,179.21,115.9,134.19,144.13,193.19,144.13,134.19,144.13
noViolencia,NV_709.mp4,90,3,164.29010009765625,6.7,68.03,10.27,63.56,4.22,62.16,11.92,65.79,5.32,65.79,2.3,85.62,1.47,85.62,6.7,67.47,5.87,66.35,8.35,84.22,8.35,84.22,5.87,128.89,2.02,128.33,3.67,61.6,4.5,61.33,6.15,141.73,2.02,136.71
noViolencia,NV_709.mp4,90,4,0.0,180.95,153.3,173.41,143.81,181.23,152.46,153.29,157.48,175.36,154.13,191.85,143.81,137.92,143.81,222.02,150.23,150.77,199.07,190.45,143.81,189.05,143.81,180.11,193.49,155.8,192.93,216.71,181.77,166.42,179.53,208.05,220.29,166.7,220.29
noViolencia,NV_709.mp4,100,0,12.794099807739258,32.82,59.9,35.33,53.46,27.52,54.58,38.68,51.79,16.63,54.3,49.0,79.77,4.35,90.12,61.28,132.65,0.45,136.84,39.24,125.37,17.75,121.45,50.96,155.59,16.35,157.83,60.72,184.13,4.08,162.58,60.17,223.3,5.75,223.3
noViolencia,NV_709.mp4,100,1,4.156499862670898,158.12,55.84,162.87,48.01,155.32,48.29,175.46,46.05,153.64,47.73,191.68,84.09,148.89,73.46,191.96,129.41,141.62,117.66,188.04,145.07,127.91,132.76,184.41,181.99,152.52,178.92,215.73,182.55,164.55,177.8,205.1,221.99,166.23,221.99
noViolencia,NV_709.mp4,100,2,63.77909851074219,185.45,145.46,187.97,140.71,180.98,141.83,148.59,154.95,173.44,151.88,184.89,127.59,141.89,127.59,172.89,145.73,147.75,139.03,192.43,149.08,130.72,137.08,180.98,193.2,155.01,194.03,217.29,181.47,164.51,178.12,208.35,219.16,166.18,219.16
noViolencia,NV_709.mp4,100,3,104.1709976196289,14.35,209.01,0.23,209.01,0.23,209.01,0.23,150.4,11.31,176.63,4.11,163.79,7.99,162.68,6.32,195.61,6.05,195.33,0.23,209.01,7.15,195.89,2.17,202.31,8.82,200.91,6.32,163.79,6.32,163.79,0.23,209.01,8.54,209.01
