categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_437.mp4,0,0,0.0,610.68,135.08,617.37,128.36,609.73,128.36,638.4,135.08,606.86,130.28,664.2,155.23,603.04,150.43,703.38,156.19,706.25,151.39,648.91,161.95,589.66,316.46,706.25,235.85,563.85,208.97,647.95,294.39,614.5,265.6,665.15,373.08,647.95,350.05
violencia_limpios,V_437.mp4,0,1,0.0,279.66,119.14,279.66,99.0,323.66,85.57,287.31,112.42,315.05,109.55,348.52,185.31,347.57,185.31,409.74,294.65,411.65,295.61,341.83,665.81,353.31,294.65,289.22,442.35,350.44,448.1,327.48,672.53,337.05,670.61,351.39,669.65,344.7,670.61
violencia_limpios,V_437.mp4,10,0,71.72049713134766,635.48,104.92,635.48,103.0,636.43,102.05,635.48,103.96,664.21,103.96,623.03,127.96,680.48,123.16,571.32,140.44,704.42,134.68,573.23,128.92,707.3,133.72,653.67,213.38,689.1,214.34,622.07,283.44,694.85,284.4,603.88,375.57,729.32,344.86
violencia_limpios,V_437.mp4,10,1,335.3066101074219,601.68,123.1,607.42,122.14,599.77,122.14,570.11,127.9,601.68,123.1,564.37,142.3,599.77,143.26,570.11,134.62,625.59,172.05,616.98,152.86,615.07,134.62,541.42,212.36,565.33,212.36,572.03,291.07,616.03,265.15,531.85,355.37,604.55,373.61
violencia_limpios,V_437.mp4,10,2,0.0,379.08,277.27,281.64,170.83,281.64,182.34,281.64,56.72,281.64,56.72,295.96,162.2,293.1,159.33,361.88,290.69,359.97,291.65,399.14,703.02,288.32,145.9,286.41,160.28,311.25,416.31,377.17,585.08,369.52,577.4,385.76,703.02,386.72,703.02
violencia_limpios,V_437.mp4,20,0,24.577699661254883,664.33,85.61,663.37,82.73,659.55,81.77,627.97,82.73,646.15,83.69,594.47,100.94,672.94,113.4,588.73,100.94,698.78,131.61,621.27,89.44,701.65,131.61,627.01,214.04,665.29,214.04,629.88,284.0,688.25,284.0,601.17,353.01,724.62,354.93
violencia_limpios,V_437.mp4,20,1,336.7550048828125,386.31,315.67,370.97,355.0,353.71,356.92,372.89,327.19,382.48,318.55,297.15,69.15,302.9,71.06,374.81,315.67,374.81,316.63,369.06,315.67,336.46,339.66,317.28,465.32,320.16,473.95,346.04,658.13,337.42,634.15,370.01,717.6,359.47,717.6
violencia_limpios,V_437.mp4,30,0,41.133201599121094,680.43,101.96,689.05,90.45,674.68,89.49,653.6,92.37,677.55,102.92,621.03,118.27,658.39,132.65,644.02,187.33,686.17,156.63,650.73,217.06,702.46,122.1,579.84,218.02,612.41,218.98,613.37,296.68,656.48,292.84,612.41,369.58,659.35,370.53
violencia_limpios,V_437.mp4,30,1,416.7287902832031,691.87,105.39,702.39,94.85,675.62,104.43,713.87,100.6,697.61,95.81,711.0,120.72,654.58,128.39,691.87,170.55,692.83,169.59,685.18,115.93,700.48,120.72,701.43,215.59,661.27,211.76,659.36,286.5,657.45,285.54,659.36,375.62,729.16,350.7
violencia_limpios,V_437.mp4,30,2,0.0,429.8,296.91,347.41,99.29,336.87,89.7,295.68,89.7,329.21,89.7,324.42,38.85,332.08,178.91,408.72,311.3,408.72,312.26,346.45,333.37,345.49,336.24,275.56,448.49,334.0,490.7,337.83,715.18,337.83,715.18,336.87,715.18,336.87,715.18
violencia_limpios,V_437.mp4,40,0,46.36909866333008,661.83,113.18,661.83,93.07,658.01,98.82,631.26,88.28,645.59,96.9,674.26,123.71,592.09,106.48,636.04,202.23,654.19,130.42,640.81,242.45,640.81,238.62,521.38,214.68,548.14,207.02,575.84,296.07,600.69,300.86,580.62,374.59,589.22,389.91
violencia_limpios,V_437.mp4,40,1,444.5354919433594,369.33,298.43,284.45,232.28,326.41,270.62,305.43,312.81,302.57,318.56,290.17,176.68,290.17,175.72,347.39,327.19,350.25,325.27,292.08,325.27,293.03,326.23,293.98,517.0,291.12,489.2,337.85,694.35,338.81,694.35,325.46,694.35,334.04,694.35
violencia_limpios,V_437.mp4,40,2,142.64019775390625,87.01,135.07,87.01,135.07,301.83,355.8,184.83,309.73,194.42,289.58,265.39,172.5,274.98,174.42,348.82,327.01,348.82,329.89,297.04,176.34,231.82,258.87,306.63,624.51,285.53,518.95,221.27,645.62,331.56,718.56,327.72,718.56,327.72,718.56
violencia_limpios,V_437.mp4,50,0,113.37899780273438,715.54,77.77,719.38,72.97,719.38,72.97,723.21,72.01,759.63,68.18,718.42,105.58,797.0,91.2,678.17,143.95,680.08,143.95,597.67,118.05,676.25,116.14,814.26,192.87,764.42,198.63,676.25,287.83,770.17,288.79,644.63,351.14,651.33,390.46
violencia_limpios,V_437.mp4,50,1,116.37670135498047,397.03,159.31,280.27,80.68,390.33,156.43,280.27,80.68,298.45,80.68,325.25,146.84,328.12,147.8,441.05,295.46,437.22,295.46,371.19,158.35,416.17,181.36,280.27,487.23,357.79,495.86,280.27,688.59,435.31,677.08,280.27,711.6,452.54,711.6
violencia_limpios,V_437.mp4,50,2,466.5863952636719,658.46,110.4,658.46,110.4,644.13,105.61,717.68,69.16,628.85,107.52,591.6,98.89,597.33,106.57,599.24,54.77,674.7,144.93,687.11,104.65,693.8,105.61,620.25,205.36,595.42,214.0,675.65,286.89,657.5,295.53,645.09,349.24,650.82,393.37
violencia_limpios,V_437.mp4,60,0,345.1077880859375,405.59,36.64,423.82,7.87,384.49,7.87,347.07,38.56,466.98,33.76,313.5,173.78,537.97,154.6,620.47,306.13,620.47,304.21,407.51,429.85,553.32,149.81,353.79,530.55,525.5,527.67,385.45,702.22,541.81,702.22,380.65,702.22,544.68,702.22
violencia_limpios,V_437.mp4,60,1,492.8351135253906,796.24,126.67,761.74,144.9,791.45,119.96,780.91,132.43,796.24,123.8,820.2,126.67,853.75,108.45,749.28,158.33,837.45,167.92,679.31,173.68,726.28,166.0,903.58,245.62,938.09,225.48,827.87,341.55,892.08,331.0,801.03,451.87,926.59,385.68
violencia_limpios,V_437.mp4,60,2,89.84120178222656,750.82,155.25,750.82,150.46,750.82,150.46,750.82,151.42,693.61,189.76,721.26,183.05,739.38,179.22,721.26,226.19,671.68,173.47,738.42,210.85,732.7,172.51,687.89,245.36,645.94,241.53,712.68,301.92,665.96,299.05,710.77,378.61,659.29,390.12
violencia_limpios,V_437.mp4,70,0,334.56658935546875,647.81,217.94,639.19,207.39,627.68,213.14,662.19,185.32,737.92,189.16,702.45,169.97,773.39,161.34,713.95,251.52,730.25,252.47,687.12,366.64,620.02,238.08,792.56,226.57,854.86,225.61,744.63,346.49,849.11,360.88,744.63,473.12,944.97,426.12
violencia_limpios,V_437.mp4,70,1,423.9385986328125,430.46,13.36,422.79,13.36,399.78,13.36,290.49,13.36,413.2,13.36,312.54,137.13,485.11,115.07,594.4,292.56,599.19,289.69,580.98,159.2,580.98,153.44,320.21,544.9,483.19,529.55,343.22,717.6,497.57,717.6,290.49,717.6,389.24,91.08
violencia_limpios,V_437.mp4,80,0,342.8590087890625,307.14,5.79,310.97,5.79,289.88,5.79,310.97,5.79,440.43,5.79,498.93,99.8,497.97,105.56,632.22,300.3,633.18,298.38,627.43,140.09,624.55,130.5,337.82,507.51,513.31,554.52,344.54,717.6,558.38,717.6,625.51,128.58,561.26,717.6
violencia_limpios,V_437.mp4,80,1,332.8135986328125,669.98,152.35,666.15,143.73,633.58,87.18,649.87,85.26,669.02,72.8,669.02,85.26,708.29,76.64,653.7,141.81,708.29,134.14,626.88,133.18,629.75,135.1,764.8,196.44,807.91,182.06,742.78,338.29,722.66,282.7,792.58,433.17,791.62,434.13
violencia_limpios,V_437.mp4,90,0,218.7534942626953,629.36,3.78,456.61,3.78,595.77,3.78,468.13,29.67,603.45,3.78,399.03,140.88,675.43,127.45,338.57,345.08,790.59,292.35,309.78,486.98,772.36,150.46,457.57,510.94,647.6,510.94,655.27,709.4,513.24,709.4,506.52,709.4,510.36,709.4
violencia_limpios,V_437.mp4,100,0,156.16270446777344,359.36,5.47,369.92,5.47,365.12,5.47,371.84,5.47,498.53,5.47,307.54,141.61,565.71,115.73,673.2,276.79,678.0,255.7,673.2,155.03,676.08,152.16,361.28,472.37,553.23,471.41,456.3,682.33,593.54,708.22,461.1,708.22,590.66,708.22
violencia_limpios,V_437.mp4,100,1,0.0,844.63,119.21,848.46,108.68,836.97,109.64,836.01,140.27,861.87,93.36,901.15,111.55,830.26,116.34,791.94,125.91,798.65,161.33,784.28,123.04,754.58,150.8,955.75,150.8,914.56,180.48,918.39,267.6,849.42,250.37,983.53,307.81,832.18,352.8
violencia_limpios,V_437.mp4,110,0,148.80630493164062,459.44,177.01,287.17,11.05,442.22,173.18,287.17,11.05,308.23,11.05,325.46,106.02,344.6,108.9,470.93,271.03,471.88,267.19,496.77,147.27,498.68,145.35,367.57,464.82,363.74,478.25,385.75,714.25,385.75,714.25,385.75,714.25,386.71,714.25
violencia_limpios,V_437.mp4,110,1,209.43380737304688,749.75,145.09,755.5,136.46,744.97,133.58,729.64,49.2,731.56,102.9,685.58,53.03,693.25,84.68,748.8,30.02,742.09,143.17,792.85,54.95,792.85,60.7,550.54,148.92,567.78,159.47,542.88,278.37,543.84,279.33,474.88,361.8,474.88,361.8
violencia_limpios,V_437.mp4,110,2,0.0,828.29,73.19,834.03,63.6,826.37,65.52,766.11,95.26,769.94,92.38,917.25,103.9,848.38,19.46,840.72,90.46,843.59,93.34,781.41,91.42,792.89,63.6,913.43,128.84,867.51,130.76,898.12,243.98,834.98,232.46,906.73,338.0,864.64,286.19
violencia_limpios,V_437.mp4,120,0,477.8642883300781,805.32,164.19,794.78,167.06,789.03,177.61,765.07,150.77,756.45,149.81,779.45,122.02,779.45,123.93,830.24,166.11,798.61,188.15,789.99,192.94,756.45,197.73,894.44,128.73,867.61,141.19,857.07,246.61,833.11,247.57,870.49,354.92,849.4,289.74
violencia_limpios,V_437.mp4,120,1,408.35101318359375,397.12,138.4,268.9,131.69,393.29,108.65,268.9,116.33,268.9,21.32,283.25,77.95,280.38,65.47,398.08,205.58,404.78,207.5,393.29,85.62,390.42,80.82,287.08,404.23,279.43,418.63,268.9,674.86,268.9,674.86,285.17,674.86,268.9,674.86
violencia_limpios,V_437.mp4,120,2,171.78799438476562,734.34,161.94,742.98,158.11,741.06,158.11,748.74,159.07,747.78,172.48,742.02,115.96,712.28,147.57,741.06,227.08,742.98,226.12,757.37,172.48,759.29,172.48,636.47,154.28,582.74,154.28,686.37,228.03,633.59,280.72,679.65,314.24,605.77,383.21
violencia_limpios,V_437.mp4,120,3,0.0,131.05,12.93,131.05,12.93,304.35,191.34,131.05,12.93,241.16,12.93,272.76,73.36,279.46,74.32,398.18,201.89,399.14,200.94,389.57,82.0,389.57,82.95,277.54,412.92,268.93,417.71,266.05,716.02,267.01,684.37,282.33,716.02,279.46,716.02
violencia_limpios,V_437.mp4,130,0,87.98390197753906,842.45,148.94,856.83,107.67,852.04,108.63,829.03,70.24,852.04,95.19,795.47,62.56,828.07,108.63,789.72,161.42,816.57,175.81,831.9,142.22,836.7,140.3,672.77,140.3,719.74,150.86,743.71,246.84,819.44,238.2,737.0,359.13,789.72,357.21
violencia_limpios,V_437.mp4,130,1,608.4443969726562,893.13,93.62,896.96,88.83,895.05,88.83,903.67,97.45,900.8,95.53,919.96,126.18,879.72,97.45,868.22,115.64,868.22,115.64,881.64,135.75,860.56,125.22,900.8,174.06,875.89,159.69,895.05,228.64,855.77,204.7,947.74,309.08,863.43,293.76
violencia_limpios,V_437.mp4,130,2,518.4201049804688,41.18,6.38,281.53,715.64,268.13,184.9,41.18,6.38,214.5,6.38,226.95,43.81,246.1,59.17,354.31,196.42,358.14,194.5,355.27,69.73,359.1,79.33,54.58,327.9,53.62,339.42,310.26,477.62,283.45,466.11,268.13,680.13,254.72,683.97
violencia_limpios,V_437.mp4,140,0,73.0197982788086,861.74,118.9,910.71,136.17,908.79,135.21,944.31,89.15,837.73,106.42,958.71,73.8,831.01,35.42,863.66,195.66,862.7,196.62,683.15,6.63,832.93,286.81,678.35,137.13,743.64,143.84,716.76,258.03,814.69,274.34,681.23,373.17,854.06,397.16
violencia_limpios,V_437.mp4,140,1,588.272216796875,298.74,62.28,296.85,48.88,292.1,49.84,306.33,66.11,286.41,66.11,310.13,7.72,281.66,124.51,313.92,180.99,319.62,170.46,313.92,43.14,314.87,39.31,317.72,156.1,310.13,157.05,336.7,146.52,336.7,142.7,313.92,42.18,313.92,39.31
