categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_820.mp4,0,0,0.0,304.25,219.95,268.24,192.41,305.84,213.6,280.42,202.48,296.31,215.72,243.35,216.78,287.31,233.72,220.58,237.96,280.95,287.21,189.86,320.58,300.55,286.68,203.1,301.51,233.82,311.05,222.7,350.24,238.58,372.48,172.92,355.53,241.76,381.48
violencia_limpios,V_820.mp4,10,0,62.20899963378906,240.59,181.7,240.06,177.99,240.59,178.52,221.55,167.93,239.0,174.29,200.4,175.35,228.43,187.0,191.94,219.83,223.67,224.6,238.48,244.72,236.36,266.97,159.16,261.14,189.3,265.38,178.72,313.57,220.5,305.1,159.16,345.35,183.48,366.53
violencia_limpios,V_820.mp4,10,1,0.0,178.79,304.58,178.79,301.41,178.79,301.41,179.84,301.41,178.26,301.41,182.47,313.05,195.59,310.93,174.59,326.28,199.79,333.68,197.69,343.21,198.22,342.68,185.09,341.09,190.34,340.56,203.99,320.46,188.77,356.44,185.09,372.31,185.09,370.72
violencia_limpios,V_820.mp4,20,0,45.32170104980469,213.15,148.21,213.15,142.38,213.15,142.91,191.47,137.62,208.92,145.56,165.56,148.74,193.06,160.92,183.54,207.53,193.59,207.0,206.81,230.3,213.15,240.36,129.61,220.24,156.57,226.06,146.0,261.55,193.06,268.43,122.73,288.56,197.29,298.62
violencia_limpios,V_820.mp4,20,1,20.853200912475586,184.56,294.41,185.6,293.35,184.04,293.88,183.0,294.41,188.2,294.41,181.43,301.3,192.37,300.24,179.87,309.25,193.93,309.25,177.79,314.54,195.49,315.6,183.52,315.07,189.76,315.6,190.28,324.61,196.01,325.67,195.49,332.02,196.01,335.73
violencia_limpios,V_820.mp4,30,0,61.347801208496094,170.36,123.5,172.47,116.61,170.36,112.38,156.65,104.96,163.5,105.49,135.03,112.38,146.1,118.2,142.41,147.85,150.32,146.79,158.23,165.86,176.16,161.09,95.47,178.04,114.99,182.27,108.66,225.69,144.52,225.16,110.24,257.99,114.46,253.76
violencia_limpios,V_820.mp4,50,0,0.0,177.3,156.07,181.01,151.84,179.95,151.31,174.65,133.85,180.48,142.84,151.88,126.97,155.06,131.2,161.41,207.92,114.81,148.66,157.18,187.82,157.18,187.29,81.45,164.01,94.69,166.65,76.69,226.97,71.92,232.79,95.75,256.6,23.2,249.2
violencia_limpios,V_820.mp4,70,0,0.0,210.06,105.83,212.71,99.48,212.18,99.48,186.77,77.27,206.89,99.48,163.48,81.5,162.95,101.6,175.65,132.8,158.19,168.77,215.89,151.84,184.65,166.65,89.9,125.93,81.43,128.04,185.71,139.15,193.65,161.36,220.12,153.96,85.13,132.8
violencia_limpios,V_820.mp4,80,0,126.99690246582031,240.3,191.91,240.83,183.97,240.3,185.02,215.41,171.25,236.6,184.49,193.16,183.97,203.23,200.39,193.69,244.91,214.35,265.04,224.94,249.68,255.13,262.39,102.06,243.85,123.77,262.39,180.98,290.48,180.45,297.9,61.27,364.14,58.62,364.67
violencia_limpios,V_820.mp4,110,0,0.0,110.79,270.53,117.68,258.36,59.39,157.3,120.86,220.26,51.97,170.53,192.93,237.72,255.47,295.93,125.1,252.54,267.12,354.66,145.24,253.07,153.72,253.07,10.63,247.78,257.59,313.91,187.63,229.79,130.93,425.56,33.42,385.34,42.96,384.29
violencia_limpios,V_820.mp4,130,0,0.0,100.7,214.28,104.94,201.05,95.4,203.17,101.23,208.99,182.32,215.34,220.48,291.06,221.01,292.64,246.98,362.53,247.51,364.12,210.41,355.12,215.71,353.53,41.35,468.96,154.76,468.96,66.78,438.78,153.7,437.72,60.42,434.01,60.42,432.95
violencia_limpios,V_820.mp4,140,0,162.69650268554688,34.49,141.63,36.61,132.1,33.43,131.57,159.42,112.49,97.49,86.53,201.77,106.67,67.31,92.36,37.14,206.27,51.43,187.72,125.54,195.14,107.54,254.48,190.65,177.13,162.6,493.94,194.89,217.92,74.72,387.98,219.24,376.33,35.02,471.69
violencia_limpios,V_820.mp4,140,1,0.0,119.94,156.42,140.07,150.6,109.34,151.66,161.79,118.35,96.1,117.82,200.46,110.95,65.9,95.08,199.4,187.09,59.55,169.64,182.98,224.63,75.44,215.64,175.03,165.41,114.64,166.47,190.92,221.46,53.72,183.39,195.69,249.48,96.63,239.97
