categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_36.mp4,0,0,0.0,281.7,218.36,290.82,192.93,264.43,203.97,338.32,131.05,339.28,131.05,474.59,143.52,249.08,204.45,551.35,15.43,207.81,315.74,602.69,289.36,207.34,321.98,564.79,28.86,592.62,70.6,434.76,356.52,565.75,203.97,624.28,301.83,606.05,290.8
noViolencia,NV_36.mp4,0,1,0.0,285.02,218.76,291.73,193.32,266.32,202.92,336.82,131.88,226.51,160.68,393.41,71.4,389.57,63.72,381.9,354.6,206.85,316.2,239.46,248.04,207.32,321.96,147.38,220.2,64.89,203.88,382.38,272.04,208.28,299.88,380.46,354.6,206.85,321.48
noViolencia,NV_36.mp4,10,0,56.97060012817383,285.71,226.71,289.55,203.68,269.4,211.35,337.04,142.26,338.96,141.3,478.56,153.78,257.4,217.59,551.96,15.59,207.03,319.79,532.77,212.79,207.03,324.59,549.08,1.2,461.29,1.2,619.12,300.12,207.03,305.4,619.12,310.67,619.12,311.15
noViolencia,NV_36.mp4,10,1,79.73280334472656,287.53,225.26,291.84,203.68,271.7,213.27,334.52,142.77,226.14,173.47,248.2,209.91,247.24,220.47,211.76,310.63,206.96,317.34,206.96,322.61,206.48,324.05,1.23,357.62,15.62,150.93,211.28,315.9,211.76,305.83,214.15,311.1,206.48,320.22
noViolencia,NV_36.mp4,20,0,37.68230056762695,281.38,229.44,289.54,205.46,265.54,211.7,337.06,145.05,220.9,166.62,480.11,154.16,252.1,222.72,554.03,14.15,204.09,324.86,533.39,216.97,201.69,333.01,543.95,1.2,445.07,223.68,621.72,301.36,444.11,317.18,621.72,312.87,621.72,312.39
noViolencia,NV_36.mp4,20,1,51.075199127197266,281.18,226.07,288.37,206.88,267.27,213.11,337.31,142.6,224.57,171.86,372.33,70.64,251.92,226.07,207.78,323.92,207.3,323.92,200.1,333.04,201.06,334.0,339.7,154.11,126.23,221.75,202.02,325.36,206.34,315.77,205.86,327.28,186.67,355.59
noViolencia,NV_36.mp4,30,0,99.8949966430664,266.81,230.03,284.08,207.95,250.97,216.11,334.95,145.09,219.78,175.32,471.73,155.65,241.85,224.75,560.99,30.41,201.54,333.2,530.76,222.35,236.57,266.5,570.59,36.65,438.62,18.41,201.54,326.0,202.02,324.56,453.49,278.01,183.3,354.79
noViolencia,NV_36.mp4,40,0,94.56610107421875,273.17,235.86,284.69,212.36,257.81,222.44,339.41,148.58,340.85,148.58,480.06,156.25,244.85,243.54,611.58,309.24,193.01,353.36,531.9,228.19,253.97,256.01,559.26,6.62,456.53,6.62,616.86,315.48,201.65,326.99,618.78,324.11,636.54,336.58
noViolencia,NV_36.mp4,40,1,0.0,279.06,235.6,287.22,213.54,253.62,221.21,337.13,148.33,224.83,183.33,383.2,87.91,244.03,237.04,178.28,356.91,199.88,341.57,242.11,257.18,241.63,267.25,95.26,116.68,16.08,146.41,204.2,333.42,205.16,328.62,300.17,333.42,177.8,356.91
noViolencia,NV_36.mp4,50,0,21.34280014038086,275.36,239.96,284.49,215.02,258.56,222.21,340.65,147.87,342.57,147.87,482.75,159.86,248.48,232.76,611.4,309.5,197.6,350.75,536.04,228.92,258.08,260.1,533.64,6.86,458.27,6.86,616.2,313.82,446.27,333.96,636.37,350.75,636.37,350.75
