categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_385.mp4,0,0,0.0,103.45,79.79,108.76,71.39,96.75,69.71,114.35,76.71,84.73,70.55,111.28,129.07,68.53,127.95,116.87,186.47,60.98,197.67,121.62,220.63,80.26,220.63,112.4,220.63,83.61,220.63,112.12,220.63,94.23,183.39,116.03,220.63,79.14,220.63
noViolencia,NV_385.mp4,0,1,0.0,163.53,39.66,165.2,37.43,162.42,37.15,147.13,42.18,167.98,40.22,144.62,57.83,171.32,51.68,140.18,76.56,139.62,77.68,148.8,68.18,147.13,69.57,148.8,91.66,169.37,85.23,149.07,121.57,164.64,119.06,149.35,149.25,164.37,146.45
noViolencia,NV_385.mp4,10,0,11.48330020904541,108.38,77.36,113.14,70.37,100.26,69.81,118.18,73.17,87.66,72.05,121.82,126.01,65.55,122.37,128.26,185.0,63.03,178.57,131.34,221.35,79.82,200.38,118.18,221.35,82.06,221.35,131.62,221.35,81.5,221.35,128.26,221.35,63.31,221.35
noViolencia,NV_385.mp4,10,1,6.513000011444092,155.32,39.59,157.84,37.91,155.6,37.91,156.16,41.27,165.95,39.59,144.41,56.65,171.82,52.18,138.25,78.19,175.18,69.24,147.2,49.66,145.25,69.52,147.2,92.17,165.39,90.21,147.2,120.41,163.43,118.46,147.2,148.94,162.59,146.98
noViolencia,NV_385.mp4,20,0,4.011099815368652,106.97,78.86,109.49,69.34,98.57,69.62,113.69,72.98,85.14,74.94,118.72,124.5,64.15,120.86,127.12,182.45,59.11,179.09,131.88,220.25,78.98,197.29,119.84,220.25,85.42,220.25,138.04,220.25,92.42,220.25,130.48,220.25,73.38,220.25
noViolencia,NV_385.mp4,20,1,4.9070000648498535,156.72,41.8,159.78,39.56,156.72,39.56,164.51,41.24,155.61,40.96,141.7,57.2,167.57,51.32,137.8,77.36,137.25,78.2,148.93,49.08,145.31,70.08,146.15,93.04,164.23,89.4,146.15,120.48,162.29,118.8,146.43,146.8,162.01,146.52
noViolencia,NV_385.mp4,30,0,7.121200084686279,100.85,80.1,103.92,68.91,93.58,70.03,107.84,70.31,79.03,73.67,112.6,128.21,60.29,122.33,120.99,187.5,54.14,179.39,125.46,221.06,73.16,198.13,115.11,221.06,79.87,221.06,123.5,221.06,92.18,221.06,120.99,221.06,93.02,221.06
noViolencia,NV_385.mp4,30,1,7.9903998374938965,149.58,45.11,151.81,42.87,147.63,43.15,143.44,43.99,155.16,40.92,163.54,53.49,140.93,58.24,137.02,77.24,136.46,78.36,144.0,69.42,144.0,69.14,145.11,91.77,164.37,89.53,145.39,122.5,161.58,120.27,146.79,152.68,160.47,148.49
noViolencia,NV_385.mp4,40,0,6.486199855804443,104.02,81.9,105.7,70.71,94.8,73.23,108.77,71.27,81.11,77.7,114.91,134.19,65.75,123.28,120.78,185.92,56.81,179.21,123.01,220.87,66.59,204.93,112.12,220.87,78.04,220.87,131.95,220.87,71.9,220.87,119.94,220.87,61.0,220.87
noViolencia,NV_385.mp4,40,1,8.401399612426758,159.27,42.2,160.95,39.4,158.44,39.4,164.03,40.24,156.2,40.24,162.63,51.7,168.78,50.59,137.74,76.31,137.74,77.43,137.18,84.7,154.8,80.23,145.57,90.58,167.39,84.42,145.01,118.82,162.35,117.7,146.69,145.95,160.11,145.39
noViolencia,NV_385.mp4,50,0,7.550000190734863,109.67,86.7,110.5,73.26,99.89,77.18,113.58,68.23,83.68,76.9,123.36,137.06,61.32,128.39,130.34,194.42,60.21,187.71,135.65,218.77,80.05,202.54,120.0,218.77,83.12,218.77,141.8,218.77,76.69,218.77,123.92,218.77,63.28,218.77
noViolencia,NV_385.mp4,50,1,4.4608001708984375,150.85,40.36,152.25,38.12,148.63,38.4,155.86,40.36,154.75,40.64,140.56,56.58,168.66,50.99,136.94,76.99,136.67,77.27,138.61,87.62,156.7,76.99,145.57,90.69,165.32,87.62,145.29,119.77,161.43,118.1,146.68,146.34,160.31,145.78
