categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_260.mp4,0,0,0.0,192.13,185.93,117.91,220.33,190.04,178.8,136.36,208.58,185.01,182.58,122.53,237.94,191.72,233.75,129.65,333.56,194.65,215.29,118.33,273.17,196.33,217.81,135.94,281.98,179.55,285.33,128.4,333.56,179.14,333.56,129.24,333.56,202.2,289.11
violencia_limpios,V_260.mp4,10,0,77.18160247802734,196.23,204.16,205.88,199.13,188.25,201.64,219.73,205.84,221.41,197.03,198.74,250.35,283.11,261.68,179.86,292.33,295.7,286.03,181.96,248.67,284.78,310.38,257.92,307.86,217.21,298.63,189.09,333.89,285.2,264.2,190.35,321.3,284.78,312.06
violencia_limpios,V_260.mp4,20,0,64.32759857177734,264.18,193.31,263.34,179.46,261.24,180.3,258.72,166.02,352.25,288.2,253.69,248.74,344.28,254.61,222.23,292.4,344.7,299.54,222.23,293.66,339.67,309.2,252.85,323.47,325.83,323.05,241.11,320.11,350.57,251.67,222.23,292.82,320.8,268.05
violencia_limpios,V_260.mp4,20,1,0.0,265.81,195.06,228.97,167.78,261.21,179.95,258.7,167.78,261.21,174.5,255.35,246.26,322.34,250.88,216.41,214.79,215.57,213.95,212.64,234.93,208.45,190.03,254.93,225.28,222.69,227.37,221.85,252.97,217.24,250.88,221.01,298.3,212.64,301.66
violencia_limpios,V_260.mp4,20,2,0.0,222.08,154.58,228.77,168.86,225.01,168.86,231.7,151.23,215.82,155.42,212.47,179.36,211.64,178.94,217.49,214.2,216.65,211.26,214.15,231.42,209.13,190.27,254.26,223.86,223.34,227.22,255.93,247.37,211.64,254.51,203.7,307.41,206.21,304.05
violencia_limpios,V_260.mp4,30,0,98.3936996459961,394.86,221.92,356.7,158.16,397.79,152.71,382.28,158.16,392.34,185.01,354.19,199.69,362.99,201.37,338.26,239.12,338.68,238.7,334.9,273.1,339.52,183.75,361.74,273.52,378.09,272.68,340.77,243.73,343.29,236.18,337.84,278.13,340.35,274.78
violencia_limpios,V_260.mp4,40,0,98.29550170898438,371.41,89.98,373.92,87.04,367.64,85.79,380.2,84.11,363.03,84.11,390.67,96.28,360.1,97.12,350.47,113.06,350.47,115.16,395.28,143.27,338.74,137.82,382.72,139.08,362.61,138.66,387.32,176.0,366.8,178.94,380.2,216.71,367.22,212.51
violencia_limpios,V_260.mp4,50,0,139.05580139160156,279.01,180.13,237.96,89.51,225.81,89.93,255.55,92.45,209.06,101.26,265.61,149.09,232.52,151.6,241.31,123.49,217.44,182.65,234.19,136.92,206.54,216.63,243.83,148.67,261.0,149.5,282.78,182.23,217.85,183.07,206.96,216.63,206.96,217.05
violencia_limpios,V_260.mp4,60,0,58.01559829711914,199.54,81.8,202.47,80.54,197.02,78.44,207.09,75.5,190.31,75.5,214.22,91.46,181.08,91.46,221.35,117.08,164.3,112.88,202.47,122.12,165.98,113.72,201.21,145.63,184.02,145.21,195.76,186.79,186.11,185.95,184.85,221.64,171.85,228.36
violencia_limpios,V_260.mp4,70,0,25.737199783325195,197.62,129.43,203.05,122.29,196.79,121.87,191.35,105.07,173.81,106.33,208.9,125.23,174.23,106.33,212.24,129.85,167.96,130.27,215.17,132.37,176.31,100.03,201.38,153.78,173.81,155.46,202.64,196.2,174.23,199.56,200.55,263.39,165.03,249.11
violencia_limpios,V_260.mp4,80,0,49.335899353027344,145.66,139.61,147.34,134.57,156.96,122.82,159.06,127.44,146.5,131.22,172.87,152.62,151.94,156.82,184.17,155.98,133.53,156.4,170.36,132.47,182.08,207.17,162.82,192.07,146.5,191.65,141.9,233.61,134.36,223.54,161.99,270.12,148.18,262.99
