categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_125.mp4,0,0,0.0,99.96,59.53,103.32,55.89,96.89,55.89,108.35,55.89,91.85,56.17,116.18,74.63,87.38,72.95,122.33,105.68,73.4,96.45,108.63,90.29,83.46,73.51,109.75,136.16,88.78,122.18,113.66,185.66,88.22,190.97,117.3,222.3,89.34,222.3
noViolencia,NV_125.mp4,0,1,0.0,159.96,27.24,160.23,26.97,159.68,26.97,156.07,26.7,156.35,26.7,157.46,23.97,161.06,24.24,161.34,26.97,161.62,26.7,159.12,29.7,157.18,24.24,158.85,29.15,157.74,29.15,160.23,28.33,160.23,28.33,159.68,29.7,157.74,29.7
noViolencia,NV_125.mp4,10,0,4.899899959564209,98.68,62.29,102.04,58.65,95.61,58.37,106.51,57.81,89.74,56.97,113.5,77.12,81.35,71.52,119.93,110.98,72.12,97.83,106.51,91.39,93.93,74.32,105.11,137.29,83.87,134.21,112.66,193.26,83.59,196.61,117.69,220.12,85.82,220.12
noViolencia,NV_125.mp4,20,0,8.281599998474121,103.92,58.93,106.43,55.29,100.57,55.57,110.62,54.73,95.26,55.01,118.72,72.64,87.16,72.08,125.7,110.13,73.76,100.9,110.9,85.79,90.51,89.99,111.46,114.33,92.19,112.93,116.2,197.43,88.28,199.39,119.56,223.46,90.51,223.46
noViolencia,NV_125.mp4,20,1,0.0,135.81,171.33,134.69,170.22,135.25,170.77,135.25,170.22,133.57,170.77,130.49,173.84,133.01,173.84,137.2,178.57,136.92,178.57,138.04,179.69,138.32,179.97,134.13,182.48,130.77,182.48,129.93,194.74,129.93,194.46,129.93,201.42,129.93,201.42
noViolencia,NV_125.mp4,30,0,10.020600318908691,107.19,50.18,111.38,46.54,103.83,46.26,118.09,48.5,99.64,47.38,125.64,70.34,95.16,70.06,131.24,105.89,77.54,94.69,114.46,84.89,89.29,74.26,119.49,140.89,96.84,140.61,122.01,197.44,92.37,200.52,123.13,222.92,94.32,222.92
noViolencia,NV_125.mp4,40,0,3.802299976348877,108.81,48.04,113.29,44.12,106.3,44.12,121.97,47.48,103.78,45.8,129.53,68.45,99.02,69.01,132.89,102.56,81.38,96.97,113.01,79.36,91.46,75.44,125.61,141.43,102.94,141.99,124.21,201.55,92.3,200.99,124.49,220.84,95.66,220.84
noViolencia,NV_125.mp4,50,0,7.171199798583984,114.38,48.35,118.58,44.15,110.74,44.15,125.3,46.95,106.54,47.23,132.01,68.78,103.75,71.57,126.42,99.0,90.31,109.64,98.99,79.13,92.55,91.44,127.54,140.14,105.15,137.34,127.82,186.04,100.67,200.31,125.58,222.7,100.67,222.7
noViolencia,NV_125.mp4,60,0,8.875,107.38,46.31,112.68,42.95,104.03,42.11,120.77,48.55,100.41,44.91,126.62,68.41,99.01,71.76,125.51,103.09,81.17,110.08,101.52,81.27,85.63,95.26,123.0,152.87,101.52,155.67,123.28,214.96,93.16,211.32,123.28,221.95,93.44,221.95
noViolencia,NV_125.mp4,70,0,7.214900016784668,101.9,45.57,106.94,41.65,99.1,41.65,115.61,48.09,96.86,44.73,123.73,72.44,90.98,71.04,132.4,115.83,77.83,102.39,119.81,88.96,92.94,92.04,118.97,153.33,93.22,151.93,120.65,209.03,88.46,210.15,122.33,219.39,87.34,219.39
noViolencia,NV_125.mp4,80,0,10.877300262451172,103.63,60.25,106.7,54.37,99.44,55.77,114.8,51.01,94.69,53.25,124.02,68.08,95.81,71.44,130.17,101.66,70.66,81.79,106.14,81.23,78.77,56.89,117.87,156.23,93.57,156.51,112.29,212.2,89.38,208.56,112.57,222.28,89.94,222.28
noViolencia,NV_125.mp4,90,0,14.638500213623047,101.15,50.07,105.62,44.2,98.36,44.48,115.95,47.0,96.13,47.56,125.45,75.53,91.38,74.41,131.87,117.5,73.23,100.99,108.41,130.65,79.1,96.79,116.23,150.23,93.61,148.55,112.04,213.74,88.87,210.94,133.82,177.09,88.87,222.41
noViolencia,NV_125.mp4,100,0,8.234199523925781,103.61,44.48,108.65,40.85,101.93,39.45,119.0,46.72,99.69,42.52,126.84,76.65,96.05,76.65,130.48,120.02,83.73,101.83,102.77,112.18,87.09,109.39,118.72,151.91,96.89,150.23,113.13,214.58,90.45,211.78,115.37,221.85,87.93,221.85
noViolencia,NV_125.mp4,110,0,8.183500289916992,106.89,42.84,112.77,39.49,104.93,38.65,121.16,50.4,100.45,45.92,125.64,75.3,97.93,75.02,120.6,113.08,81.14,113.92,93.17,85.1,78.9,92.93,115.28,144.14,95.69,144.7,112.21,214.94,90.65,211.58,87.29,221.94,87.02,221.94
noViolencia,NV_125.mp4,120,0,9.701600074768066,104.35,43.65,110.23,39.73,103.23,39.17,119.47,48.97,99.59,44.49,123.11,75.29,100.99,74.73,113.03,107.21,82.51,106.93,86.15,78.93,78.59,86.77,114.43,162.64,97.07,158.16,109.67,221.72,90.63,221.72,133.47,177.2,89.51,221.72
