categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_336.mp4,0,0,0.0,629.95,439.35,638.58,429.78,622.28,429.78,652.0,428.82,608.86,429.78,680.76,460.4,578.18,464.23,736.37,518.78,530.24,518.78,767.05,578.11,499.57,583.85,664.47,543.66,600.23,543.66,718.15,535.04,554.21,530.26,693.23,629.78,579.14,627.87
noViolencia,NV_336.mp4,10,0,47.398101806640625,624.2,375.52,632.82,366.9,616.54,367.86,648.14,370.73,606.0,374.56,677.84,405.23,578.22,407.14,727.65,458.88,534.16,466.55,759.25,514.46,500.64,526.91,666.34,483.8,593.55,483.8,714.24,521.17,555.23,519.25,697.95,622.73,578.22,625.61
noViolencia,NV_336.mp4,20,0,91.8324966430664,625.59,237.91,633.26,230.23,616.0,231.19,647.64,240.79,605.46,240.79,678.33,288.75,576.69,294.51,724.35,332.88,528.75,345.35,756.95,390.44,498.07,401.0,659.15,424.98,594.91,424.98,695.59,518.03,568.06,516.12,692.71,620.68,579.57,621.64
noViolencia,NV_336.mp4,30,0,58.039798736572266,631.59,325.68,640.22,317.04,623.92,316.08,649.8,320.88,608.59,319.92,668.01,356.4,580.79,354.48,735.1,344.88,527.12,341.04,755.23,314.16,494.53,321.84,653.63,501.34,590.38,502.3,718.81,531.09,530.95,529.18,702.51,629.96,552.04,629.96
noViolencia,NV_336.mp4,30,1,0.0,630.32,320.48,637.98,312.82,620.74,312.82,649.47,319.52,607.34,318.56,665.74,352.07,581.48,354.94,733.73,344.41,529.78,341.54,754.79,315.69,496.26,323.35,655.21,427.7,599.68,427.7,659.04,427.7,585.31,427.7,755.75,311.86,754.79,312.82
noViolencia,NV_336.mp4,40,0,66.65899658203125,620.92,435.26,628.59,426.64,611.32,427.59,643.94,425.68,599.81,428.55,667.92,440.05,571.03,444.85,716.84,401.72,525.95,402.68,757.13,356.68,481.82,362.43,654.49,576.14,594.06,576.14,716.84,558.89,537.46,551.22,701.49,629.81,549.93,634.6
noViolencia,NV_336.mp4,50,0,15.061400413513184,617.62,422.2,627.2,410.68,609.95,411.64,641.57,410.68,599.42,415.48,667.43,422.2,572.59,424.12,718.21,383.8,521.82,383.8,757.49,336.77,480.63,345.41,653.06,558.51,592.71,553.71,710.54,546.03,538.11,539.31,701.92,631.46,549.6,633.38
noViolencia,NV_336.mp4,60,0,34.66230010986328,609.6,381.07,619.19,371.48,602.89,372.44,635.48,369.56,595.23,372.44,664.23,382.03,574.14,383.95,711.2,344.62,523.34,348.46,755.28,293.78,482.13,310.09,653.69,499.06,585.64,503.86,698.74,538.39,544.43,522.09,702.57,626.65,551.14,633.36
noViolencia,NV_336.mp4,70,0,50.62120056152344,602.96,310.95,610.64,300.39,593.35,301.35,626.96,300.39,585.67,307.11,652.88,317.67,564.55,319.59,704.73,277.35,513.67,281.19,745.05,233.2,473.34,242.8,648.08,455.88,580.87,454.92,693.21,541.3,531.91,525.95,700.89,626.73,552.07,631.53
noViolencia,NV_336.mp4,80,0,40.17219924926758,593.31,267.62,600.98,257.06,584.68,258.02,617.28,254.19,576.06,256.11,645.08,275.3,554.01,276.26,695.89,230.19,504.16,228.27,736.15,187.97,464.85,190.84,634.53,425.97,571.26,425.01,656.58,520.03,545.38,512.35,667.13,627.51,551.13,628.47
noViolencia,NV_336.mp4,90,0,7.337600231170654,600.01,265.12,607.67,254.57,591.39,255.53,623.95,248.82,583.73,254.57,651.72,273.75,562.67,274.71,702.47,227.73,513.83,227.73,746.52,180.75,473.61,188.42,641.19,425.24,577.99,424.28,657.47,521.12,556.92,522.08,667.04,625.63,552.13,628.5
noViolencia,NV_336.mp4,100,0,16.33919906616211,616.3,259.42,623.97,248.87,607.67,248.87,640.28,245.04,599.03,248.87,668.1,267.09,577.93,269.97,719.89,216.27,524.21,222.02,759.22,169.28,483.93,186.54,658.5,427.23,595.2,421.47,666.18,520.24,582.73,521.2,668.1,627.64,578.89,625.72
