categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_301.mp4,0,0,0.0,326.03,140.13,330.82,136.29,321.72,135.81,336.56,141.57,316.45,141.09,346.14,169.41,309.75,169.41,365.77,178.53,293.47,175.65,366.25,162.21,290.12,164.61,342.31,224.6,315.98,224.6,355.72,260.6,295.39,259.64,349.49,301.4,306.4,304.28
noViolencia,NV_301.mp4,10,0,2.291300058364868,325.64,142.4,330.44,138.57,321.32,138.57,336.68,142.88,316.53,142.88,346.27,170.19,308.85,170.66,364.98,182.16,293.98,182.64,365.46,166.83,290.14,167.31,341.47,225.75,314.61,225.75,357.3,260.24,295.9,261.67,350.11,301.43,306.45,303.83
noViolencia,NV_301.mp4,20,0,13.341400146484375,325.31,143.46,328.66,139.63,321.95,139.63,334.42,146.34,316.2,145.86,342.09,165.5,309.0,164.54,367.51,153.52,285.5,154.48,368.95,128.13,284.54,134.84,334.42,219.63,310.92,219.15,339.7,257.95,302.77,254.6,353.13,287.18,305.16,290.05
noViolencia,NV_301.mp4,30,0,12.807700157165527,322.69,159.97,327.0,156.14,318.38,156.14,333.7,159.49,314.55,159.01,341.84,180.11,307.37,179.63,355.73,154.7,293.96,157.57,362.91,135.03,284.38,132.64,336.57,236.23,311.2,235.75,342.8,276.51,302.58,264.52,354.77,289.94,304.97,303.85
noViolencia,NV_301.mp4,40,0,12.762299537658691,323.69,145.67,327.52,141.84,319.86,141.84,334.22,144.23,316.03,145.67,343.32,162.46,308.84,164.37,356.25,141.36,294.96,144.71,364.87,115.46,285.38,119.78,339.97,222.88,315.07,222.88,346.19,261.72,309.32,262.2,354.34,292.89,305.01,302.96
noViolencia,NV_301.mp4,40,1,0.0,7.02,121.81,7.02,112.21,7.02,182.73,92.72,132.36,120.49,126.6,67.35,176.97,140.12,162.58,16.12,199.52,132.46,183.21,49.15,92.07,48.2,92.07,7.02,164.98,7.02,205.27,16.6,200.96,84.58,111.73,50.11,92.07,47.24,92.07
noViolencia,NV_301.mp4,50,0,11.644399642944336,319.92,135.61,324.24,131.77,316.09,131.77,330.95,132.25,311.29,132.73,340.06,151.44,305.06,151.92,353.0,127.45,291.63,127.45,362.59,103.94,283.96,105.38,334.3,212.38,308.89,212.38,343.89,254.12,297.87,256.52,353.48,293.95,295.47,297.79
noViolencia,NV_301.mp4,50,1,18.88960075378418,8.19,119.81,8.19,112.14,8.19,108.3,92.57,131.33,120.86,125.57,63.81,176.41,139.08,162.5,24.49,192.24,17.78,193.68,46.07,91.03,46.07,91.03,8.19,164.42,8.19,198.96,8.19,198.96,128.05,179.77,45.11,91.03,45.11,91.03
noViolencia,NV_301.mp4,60,0,3.689500093460083,316.28,132.41,320.59,129.53,312.44,129.05,326.34,130.49,307.17,130.49,336.4,147.75,301.42,150.14,349.81,126.17,288.49,126.17,358.44,101.73,279.39,103.65,332.56,209.58,306.22,209.58,343.58,251.76,299.51,255.6,354.12,292.99,296.15,298.74
noViolencia,NV_301.mp4,70,0,3.9102001190185547,312.37,129.86,316.68,126.5,308.53,126.02,323.39,128.42,304.22,128.42,332.02,145.68,297.03,146.16,345.92,124.59,284.56,124.11,356.47,99.65,276.89,99.65,328.19,208.02,302.3,207.54,341.61,253.57,297.03,254.05,352.15,291.45,295.59,298.64
noViolencia,NV_301.mp4,80,0,4.22629976272583,315.15,129.9,319.93,125.58,311.8,125.58,326.14,126.54,307.5,126.54,335.22,145.71,300.81,146.67,350.03,122.23,287.43,121.27,360.07,99.23,280.74,98.75,332.83,207.52,307.98,207.52,338.56,253.04,302.25,254.0,340.95,297.61,296.04,298.56
noViolencia,NV_301.mp4,90,0,4.4878997802734375,320.92,131.42,325.7,127.58,317.57,127.58,331.44,128.06,313.26,127.58,341.96,145.34,307.04,145.34,354.88,123.75,293.65,123.27,363.97,98.8,285.04,98.8,336.22,210.11,310.87,209.63,339.09,254.25,304.65,253.77,341.01,298.39,297.47,298.39
noViolencia,NV_301.mp4,100,0,2.135200023651123,323.64,131.76,328.43,127.92,319.81,127.44,335.13,128.4,315.98,127.92,344.23,145.67,309.28,145.19,357.16,124.08,294.44,124.56,366.73,98.18,287.26,100.1,337.53,208.51,312.63,208.04,339.92,252.65,305.45,252.65,341.36,298.7,297.31,298.22
noViolencia,NV_301.mp4,110,0,8.734100341796875,330.35,124.04,335.14,120.68,326.53,120.2,341.36,123.08,321.74,122.6,348.53,143.23,314.09,141.79,371.02,136.51,288.73,134.6,370.06,122.6,282.99,122.6,339.44,207.03,314.57,204.63,340.88,252.12,304.52,248.76,341.36,297.69,297.34,296.73
noViolencia,NV_301.mp4,120,0,18.79840087890625,321.58,125.13,325.42,121.77,317.74,121.77,331.66,125.61,313.42,126.09,342.21,151.01,304.79,153.4,356.61,168.74,292.31,178.8,365.24,186.47,290.87,193.66,336.93,209.0,311.98,209.0,341.25,252.13,310.54,252.61,344.61,295.74,310.06,292.87
noViolencia,NV_301.mp4,130,0,19.431699752807617,325.74,121.9,330.06,119.03,321.43,118.07,335.81,121.43,316.64,120.95,344.43,143.95,310.41,143.95,361.68,132.45,288.37,133.88,362.16,108.49,289.8,111.36,341.56,203.36,317.12,203.36,349.7,247.45,312.81,246.97,349.7,287.7,309.93,291.05
noViolencia,NV_301.mp4,140,0,23.096399307250977,353.41,122.34,357.24,118.5,348.63,118.5,362.5,122.34,342.89,122.34,369.67,143.92,334.29,143.92,396.93,142.48,309.9,141.52,395.49,129.05,309.42,126.65,362.98,202.42,339.55,201.46,357.24,248.94,334.29,245.58,348.63,289.7,318.99,288.27
noViolencia,NV_301.mp4,140,1,0.0,7.25,119.05,14.44,111.86,120.5,131.04,92.19,131.52,120.98,125.76,37.96,187.15,155.05,163.65,7.25,123.84,133.46,182.83,58.11,91.23,55.24,91.23,7.25,162.69,7.25,169.88,7.25,210.17,7.25,210.17,7.25,210.17,117.62,166.05
noViolencia,NV_301.mp4,150,0,37.185298919677734,401.86,123.15,400.9,119.31,398.02,118.83,388.41,121.23,386.97,121.23,396.58,150.5,374.01,143.31,398.02,184.09,356.73,165.38,381.21,183.61,352.89,193.69,386.01,201.37,370.65,203.29,363.93,247.43,363.45,248.87,349.53,288.22,349.53,287.74
noViolencia,NV_301.mp4,160,0,52.46590042114258,444.24,120.96,443.28,117.13,441.84,117.13,421.25,120.0,435.62,120.48,411.19,141.6,430.83,145.44,407.36,169.91,420.29,179.02,456.21,190.54,454.77,188.62,411.19,191.5,424.12,195.34,419.81,240.92,431.78,238.04,404.97,261.55,429.87,286.99
noViolencia,NV_301.mp4,170,0,43.308101654052734,480.35,122.35,478.91,120.43,478.91,120.43,459.28,123.3,476.52,122.35,450.67,143.44,480.35,145.36,435.35,165.49,500.45,163.1,424.34,186.59,521.04,164.53,448.27,196.66,465.51,197.61,468.38,236.93,454.5,237.88,487.53,277.2,437.26,277.68
