categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_250.mp4,0,0,0.0,182.57,188.75,188.07,183.78,177.61,183.78,168.26,183.22,195.23,184.33,152.29,210.85,203.49,213.05,119.82,238.47,224.95,247.3,135.23,206.43,211.74,262.77,154.5,284.32,190.82,285.42,141.29,367.73,204.04,368.28,224.4,441.2,133.03,436.23
violencia_limpios,V_250.mp4,0,1,0.0,370.76,176.08,374.06,171.12,388.9,175.53,382.31,173.88,384.5,175.53,390.0,216.34,360.86,215.78,374.06,210.82,395.5,246.11,352.62,225.71,372.41,194.83,385.6,185.46,347.67,289.12,394.95,243.91,393.85,243.35,401.55,277.54,393.3,264.86
violencia_limpios,V_250.mp4,0,2,0.0,197.91,178.23,185.32,183.17,195.17,175.49,170.55,176.03,195.72,179.87,197.91,191.4,197.91,191.4,194.62,178.23,194.62,178.78,171.64,191.4,195.72,187.56,188.6,177.68,189.15,191.4,172.74,191.4,189.7,191.4,191.89,191.4,191.89,191.4
violencia_limpios,V_250.mp4,10,0,58.667301177978516,222.81,213.94,223.36,207.87,222.25,207.87,201.29,199.02,216.74,207.31,184.19,212.29,191.36,224.99,162.67,212.29,211.77,294.06,253.15,346.0,250.94,345.45,128.46,280.8,135.64,286.33,130.67,354.29,131.77,353.74,84.33,417.83,84.33,417.83
violencia_limpios,V_250.mp4,20,0,71.40470123291016,180.8,177.58,184.66,171.51,176.94,170.96,157.1,160.46,181.9,167.64,120.18,173.16,172.53,188.63,89.86,182.0,186.86,229.5,70.57,212.38,185.76,208.51,109.15,260.99,144.98,266.51,94.82,341.08,187.42,331.69,70.02,407.36,210.56,396.31
violencia_limpios,V_250.mp4,30,0,64.01370239257812,126.26,158.11,126.26,151.48,122.39,150.93,96.98,147.07,115.76,150.38,83.72,173.01,103.06,177.98,71.01,217.17,104.71,216.62,167.14,217.72,137.31,196.19,83.72,253.6,100.29,261.88,90.35,343.03,93.66,341.92,132.33,354.62,59.41,409.82
violencia_limpios,V_250.mp4,30,1,0.0,124.27,159.87,124.27,153.79,122.61,153.79,97.76,141.65,114.88,151.59,83.39,173.11,101.07,178.63,115.43,200.15,101.62,215.6,179.5,214.5,135.87,200.7,84.5,255.34,101.07,259.75,196.07,268.03,89.47,348.6,132.0,355.22,202.7,385.02
violencia_limpios,V_250.mp4,40,0,35.051700592041016,116.93,167.12,124.1,157.18,110.87,159.94,99.29,150.56,134.58,156.08,75.58,180.93,110.31,197.5,71.72,228.43,119.14,254.94,55.72,169.89,47.45,180.93,61.79,270.4,82.74,278.69,73.92,341.1,132.92,359.32,37.53,406.27,37.53,406.27
violencia_limpios,V_250.mp4,40,1,66.96820068359375,152.51,205.86,156.91,202.55,148.65,202.0,165.72,202.0,141.5,199.24,167.38,218.55,126.63,218.55,174.53,229.59,118.37,255.53,213.63,338.3,130.48,273.74,165.17,269.88,137.09,273.74,203.72,310.16,104.6,289.74,218.03,359.27,147.55,358.17
violencia_limpios,V_250.mp4,50,0,67.44129943847656,73.21,97.11,69.9,91.03,70.45,91.03,28.52,96.0,66.04,96.55,10.32,131.34,70.45,135.76,13.08,181.03,94.73,175.51,34.59,199.25,94.73,142.93,20.25,246.73,61.63,239.0,32.94,318.51,90.32,325.13,9.21,358.81,95.28,413.48
violencia_limpios,V_250.mp4,60,0,150.65199279785156,167.99,194.84,174.62,187.67,163.02,187.67,150.88,187.11,184.55,192.63,121.62,221.33,172.96,234.57,145.91,277.61,197.8,290.3,171.86,291.4,175.17,291.96,121.07,326.17,153.64,320.1,124.38,424.94,182.9,417.21,206.64,499.98,206.09,499.43
violencia_limpios,V_250.mp4,60,1,0.0,165.79,198.93,196.14,249.71,193.94,244.19,149.78,184.58,183.45,195.07,220.43,271.79,223.19,270.14,197.8,292.22,199.46,290.56,171.86,292.22,248.57,328.1,149.78,314.85,149.78,314.85,260.72,383.85,184.0,423.04,254.09,420.83,252.44,418.07
violencia_limpios,V_250.mp4,60,2,0.0,179.15,277.36,6.05,638.05,6.05,636.4,6.05,277.36,6.05,631.98,111.34,306.09,135.05,341.99,181.91,411.03,181.91,411.59,201.2,481.74,199.0,476.21,19.83,498.31,96.46,505.49,119.06,431.47,95.91,608.78,201.75,483.39,206.16,496.65
violencia_limpios,V_250.mp4,60,3,0.0,124.85,252.99,177.21,201.64,116.58,241.39,149.65,190.04,184.37,192.8,48.23,10.6,27.84,148.63,178.86,403.72,180.52,405.93,184.93,243.05,200.91,481.02,12.95,578.75,87.36,553.9,124.29,416.42,180.52,404.82,127.05,488.2,204.77,490.96
violencia_limpios,V_250.mp4,70,0,40.64619827270508,197.36,221.65,196.81,216.13,195.16,212.26,195.16,217.79,192.4,216.68,180.28,248.17,160.44,249.27,190.2,280.76,203.97,289.6,201.22,253.69,226.57,260.87,189.65,336.55,161.54,331.58,175.32,407.82,175.87,407.82,145.56,464.16,234.28,517.75
violencia_limpios,V_250.mp4,70,1,52.565799713134766,196.96,225.96,198.61,219.33,195.31,219.88,158.45,207.73,188.71,218.78,159.0,245.29,163.95,248.6,137.0,284.5,198.61,288.37,206.86,264.62,220.06,265.72,151.3,319.84,171.65,319.84,203.01,333.1,201.91,333.1,150.2,333.1,183.21,333.1
violencia_limpios,V_250.mp4,70,2,242.8632049560547,259.61,247.36,260.72,241.28,262.92,241.28,240.3,242.94,261.82,242.94,246.37,266.69,241.96,267.24,334.64,270.0,260.72,308.1,321.95,242.94,242.51,276.63,303.75,330.19,281.68,332.96,321.95,399.23,252.44,384.32,367.74,447.83,266.78,437.33
violencia_limpios,V_250.mp4,70,3,160.68710327148438,262.27,242.21,261.72,237.79,258.96,238.35,238.53,237.79,241.29,272.01,227.49,263.18,241.29,261.52,205.96,286.35,245.71,290.22,271.66,316.7,269.45,316.15,218.66,316.15,243.5,316.15,253.44,384.58,251.23,387.89,265.03,424.86,263.93,424.86
violencia_limpios,V_250.mp4,80,0,124.29740142822266,281.94,244.31,282.49,234.92,278.63,239.89,289.11,223.33,304.02,217.81,300.15,257.0,319.47,244.31,291.32,307.23,285.25,307.23,275.87,312.2,273.11,312.2,322.23,334.27,335.48,331.51,345.97,408.79,294.63,391.12,392.33,457.91,392.33,457.91
violencia_limpios,V_250.mp4,80,1,159.30320739746094,118.88,252.05,133.22,250.95,111.16,250.95,111.16,272.5,78.61,252.05,0.83,579.73,110.61,354.83,74.75,222.22,75.3,223.32,62.61,106.73,70.89,517.29,16.83,579.73,79.16,559.84,216.52,413.41,216.52,414.51,119.98,479.16,223.14,511.21
violencia_limpios,V_250.mp4,80,2,122.70359802246094,119.52,257.38,128.9,253.51,198.42,270.07,198.42,265.11,110.14,263.45,165.32,268.97,145.45,265.11,206.15,313.69,121.18,323.63,208.35,308.72,208.35,309.27,116.76,353.44,115.11,349.57,153.73,405.34,211.11,416.38,126.7,476.0,223.25,516.86
violencia_limpios,V_250.mp4,100,0,0.0,441.58,195.87,441.58,184.28,436.6,189.25,441.58,192.01,436.05,195.32,426.66,226.79,417.82,225.69,346.0,258.82,346.55,262.13,343.79,203.05,352.63,183.73,348.76,269.86,406.22,304.64,373.62,352.68,430.53,357.65,335.5,406.79,425.0,443.78
