categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_97.mp4,0,0,0.0,557.67,63.31,560.06,60.91,573.9,58.51,554.81,64.75,565.78,60.91,552.9,75.79,572.47,76.75,544.79,88.75,574.37,94.51,541.92,100.75,572.47,108.43,550.51,106.99,563.4,108.91,546.22,129.07,557.67,132.43,540.02,150.67,544.31,151.15
noViolencia,NV_97.mp4,0,1,0.0,258.02,120.64,257.54,120.16,256.59,119.69,256.59,119.21,252.77,119.21,247.99,125.38,249.43,123.01,259.93,131.07,261.36,125.86,274.25,128.23,272.34,128.23,247.04,140.09,250.38,140.56,257.54,147.67,258.02,147.67,257.06,147.67,258.02,147.67
noViolencia,NV_97.mp4,0,2,0.0,597.06,68.78,598.97,66.39,597.54,66.39,602.32,66.87,597.06,67.35,597.06,77.4,583.67,76.92,596.1,94.64,580.32,97.51,594.67,107.57,590.36,104.22,594.19,111.88,583.19,111.4,586.06,136.78,574.59,132.95,579.85,157.85,565.5,154.02
noViolencia,NV_97.mp4,0,3,0.0,393.17,55.4,394.6,53.96,391.75,53.96,396.97,55.4,388.91,55.4,399.81,65.48,384.17,66.44,380.38,76.99,380.38,77.47,378.96,78.91,378.96,82.27,396.49,82.27,386.07,82.27,401.23,65.96,379.9,82.27,380.38,77.47,378.96,82.27
noViolencia,NV_97.mp4,0,4,0.0,366.62,33.68,366.62,33.21,367.09,33.21,367.56,33.68,364.74,33.21,368.03,39.38,360.51,39.85,360.04,52.67,360.04,52.2,359.57,61.22,358.16,58.84,365.21,56.94,366.15,57.89,365.21,66.91,365.21,65.49,359.57,62.64,364.27,63.59
noViolencia,NV_97.mp4,0,5,0.0,162.23,10.41,162.69,8.49,159.47,8.97,157.64,11.37,161.31,8.49,159.47,9.93,158.1,9.45,159.47,11.85,159.02,11.85,158.56,14.25,158.56,14.25,159.93,15.2,159.47,9.45,161.77,12.81,159.02,12.81,159.02,17.12,158.1,16.64
noViolencia,NV_97.mp4,10,0,296.28741455078125,261.09,104.16,261.09,102.74,260.14,102.74,260.14,101.79,256.33,101.79,251.56,109.37,253.46,106.06,260.14,112.69,264.91,108.9,265.39,115.53,273.49,110.79,251.08,122.17,255.85,121.69,269.2,116.48,269.68,122.64,273.97,109.85,274.92,110.32
noViolencia,NV_97.mp4,10,1,322.06829833984375,581.47,47.38,583.87,44.51,578.59,44.03,587.23,47.38,573.31,45.47,588.19,62.73,566.11,61.77,592.51,80.47,556.03,74.72,589.63,94.86,551.71,90.06,582.43,95.82,568.03,94.38,583.87,119.32,565.15,117.88,574.27,142.82,552.67,138.5
noViolencia,NV_97.mp4,10,2,212.3354949951172,398.06,13.77,385.79,9.93,397.11,10.89,385.79,11.37,394.75,11.37,381.54,21.45,394.75,22.41,377.29,28.65,395.7,35.37,379.65,34.89,396.64,41.61,382.48,44.49,390.98,44.49,384.37,58.41,384.84,58.89,382.48,64.17,382.48,64.17
noViolencia,NV_97.mp4,10,3,85.84239959716797,422.15,119.2,421.67,116.81,419.27,117.29,427.9,112.02,424.55,115.37,441.34,103.88,431.26,101.48,463.89,132.14,427.9,121.6,454.77,151.77,410.63,126.87,476.84,100.04,475.89,98.61,494.6,120.64,494.12,122.08,512.35,125.43,506.59,123.99
noViolencia,NV_97.mp4,10,4,22.469600677490234,356.8,17.01,357.74,15.58,356.33,16.05,358.68,16.53,354.92,16.53,352.57,21.77,361.03,21.77,351.16,27.96,362.44,27.49,351.63,31.78,352.1,29.87,354.45,33.68,360.09,32.73,359.15,42.74,355.39,42.26,354.92,49.88,353.98,51.31
noViolencia,NV_97.mp4,10,5,210.72869873046875,368.12,20.79,370.97,19.35,367.64,19.35,367.64,20.31,374.3,19.35,366.69,25.09,366.21,25.09,364.31,34.18,363.83,34.66,376.68,42.8,362.41,38.97,372.87,39.45,367.64,39.93,372.4,50.93,367.64,49.98,371.92,60.5,368.12,57.15
noViolencia,NV_97.mp4,10,6,0.0,398.44,40.25,400.82,38.34,397.49,38.34,403.21,39.77,395.1,39.29,381.28,21.55,395.1,22.99,381.28,33.54,396.06,33.06,381.28,37.86,391.77,41.69,383.66,44.57,396.06,46.49,401.78,56.08,395.1,58.48,394.63,64.23,383.18,63.75
noViolencia,NV_97.mp4,10,7,0.0,426.29,23.28,427.24,21.38,424.4,21.38,429.61,22.33,422.5,22.33,433.39,29.44,421.08,30.39,433.39,42.25,419.66,42.25,431.97,47.46,417.77,49.83,430.55,47.94,422.5,49.83,435.29,33.24,424.87,39.4,432.45,47.46,422.03,49.83
noViolencia,NV_97.mp4,20,0,181.22779846191406,404.49,146.6,405.45,143.73,403.53,144.69,411.19,137.97,411.19,124.54,427.47,137.97,421.72,138.45,441.35,129.34,431.3,117.35,466.73,152.84,450.45,181.61,459.54,155.24,451.88,155.72,458.11,178.73,451.88,180.65,468.16,197.44,476.3,180.65
noViolencia,NV_97.mp4,20,1,228.56419372558594,348.59,60.43,348.59,57.56,346.7,57.08,354.73,57.56,343.86,55.65,356.15,68.07,338.66,71.42,357.09,76.68,342.44,63.77,354.73,67.6,350.0,72.85,353.31,79.55,341.5,79.55,354.26,63.29,339.14,72.38,357.09,79.55,336.3,79.55
noViolencia,NV_97.mp4,30,0,97.99859619140625,347.09,193.06,326.02,199.29,340.86,192.11,329.37,190.19,335.12,194.98,352.36,181.57,339.43,210.78,420.35,227.53,329.85,239.5,407.42,188.28,306.38,236.63,411.25,199.77,413.65,208.86,397.85,260.08,409.82,251.47,424.18,290.24,430.89,291.2
noViolencia,NV_97.mp4,40,0,73.45880126953125,284.55,201.49,284.07,198.61,284.55,199.57,284.55,196.21,293.18,189.98,284.07,206.28,304.2,197.17,284.07,226.42,322.42,207.72,331.52,224.02,330.09,222.59,315.71,226.42,300.85,227.86,312.35,246.56,313.79,248.48,323.38,278.21,321.46,272.46
noViolencia,NV_97.mp4,50,0,58.34669876098633,325.94,158.73,326.42,157.77,325.94,157.29,327.85,157.29,335.98,156.34,326.42,163.04,340.28,161.6,321.64,173.1,348.41,170.23,321.64,182.68,351.76,178.37,330.72,176.45,340.28,175.5,329.77,188.43,343.15,189.39,330.72,204.24,351.28,209.98
noViolencia,NV_97.mp4,60,0,38.189300537109375,364.94,154.04,365.42,153.09,365.42,152.61,366.38,153.09,365.42,153.09,371.65,155.95,372.13,155.95,375.0,157.37,359.19,159.28,376.92,159.28,361.58,157.37,372.6,166.89,373.08,165.94,375.96,177.84,368.77,177.84,380.75,191.65,369.25,191.17
noViolencia,NV_97.mp4,60,1,0.0,49.22,160.61,49.69,159.66,47.32,160.14,49.69,158.71,44.94,160.14,55.88,163.47,43.51,165.38,61.59,171.58,37.8,169.19,63.49,180.16,32.57,172.05,57.3,178.25,50.17,179.68,61.11,188.74,61.11,188.74,71.57,198.28,68.72,198.28
noViolencia,NV_97.mp4,70,0,254.89149475097656,113.22,161.39,116.08,164.25,112.27,159.95,116.56,159.47,111.79,159.95,120.84,164.25,110.84,164.73,124.18,172.38,106.08,167.6,100.36,169.51,100.84,169.51,120.84,178.6,114.18,178.12,124.18,190.07,108.94,189.12,130.37,199.63,123.23,203.46
noViolencia,NV_97.mp4,70,1,98.45169830322266,149.28,151.05,149.75,150.1,148.82,150.1,151.15,148.66,148.82,148.19,152.55,150.57,145.55,151.05,153.49,154.39,145.55,155.82,149.28,158.21,148.82,157.25,152.55,160.59,148.82,161.07,153.02,169.18,150.68,169.66,151.15,175.87,156.29,176.34
noViolencia,NV_97.mp4,80,0,44.45009994506836,157.22,172.34,158.17,172.34,156.27,172.34,154.85,169.96,154.85,170.91,162.44,175.2,152.95,174.72,164.82,181.88,147.26,178.06,166.71,188.07,143.94,179.01,162.44,189.03,154.85,188.07,164.34,200.47,149.63,198.09,169.09,210.48,168.61,210.48
