categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_220.mp4,0,0,0.0,113.97,59.75,115.36,54.71,112.01,58.07,124.57,52.47,116.2,55.27,133.49,66.18,123.73,72.62,134.33,49.39,123.73,101.44,129.87,30.37,118.71,123.26,138.24,121.58,124.85,123.82,136.28,161.31,113.13,150.4,146.05,202.16,113.97,186.49
noViolencia,NV_220.mp4,0,1,0.0,83.93,66.66,84.49,64.14,82.82,58.55,75.54,58.55,76.1,58.55,74.14,74.49,67.99,75.05,69.11,104.13,70.78,104.97,92.61,100.49,90.37,102.45,70.51,121.19,63.51,122.86,79.18,150.27,65.19,156.98,76.1,185.5,57.08,200.33
noViolencia,NV_220.mp4,10,0,48.09299850463867,91.05,72.67,92.73,70.43,89.1,69.59,94.4,70.99,81.29,69.59,87.71,83.85,73.2,81.61,86.31,97.27,75.71,107.89,91.05,106.49,90.22,108.45,74.87,121.03,64.83,119.63,85.47,154.86,77.39,155.98,75.71,185.61,66.51,189.53
noViolencia,NV_220.mp4,10,1,57.10070037841797,116.53,69.99,117.37,67.2,114.85,68.04,127.72,54.89,127.16,54.61,137.51,66.92,131.36,70.27,113.73,60.48,112.89,61.88,116.53,58.24,114.57,50.97,143.66,127.35,134.43,126.23,131.63,165.95,124.64,151.97,150.1,206.52,132.47,185.82
noViolencia,NV_220.mp4,20,0,53.685298919677734,121.12,57.18,123.08,54.1,120.28,52.98,127.54,55.5,125.59,55.5,138.44,68.38,128.38,69.5,121.4,55.78,113.58,65.86,114.69,46.26,111.9,49.06,143.19,127.16,133.69,127.72,132.29,163.83,125.87,153.75,147.66,203.01,135.93,187.06
noViolencia,NV_220.mp4,20,1,59.06050109863281,79.72,68.76,81.4,65.69,82.24,64.29,74.97,64.57,71.89,64.57,80.56,78.27,62.65,79.66,84.76,89.17,59.29,101.75,89.8,101.47,55.66,122.15,69.65,116.28,60.69,117.12,81.96,145.35,67.97,154.02,74.69,188.4,60.13,197.07
noViolencia,NV_220.mp4,30,0,59.04750061035156,81.1,62.02,81.66,59.22,80.26,58.94,75.5,57.54,75.22,58.38,73.54,70.41,63.75,72.09,71.59,92.52,65.71,99.24,86.7,95.04,81.94,103.71,70.19,117.43,62.91,118.83,78.58,148.77,64.87,154.93,75.5,188.79,62.07,200.26
noViolencia,NV_220.mp4,30,1,58.86050033569336,119.61,63.59,120.72,59.67,116.54,61.91,126.57,56.32,123.78,56.32,139.67,68.07,125.74,70.59,137.44,70.59,112.92,65.27,121.83,56.6,121.56,73.39,144.4,125.43,137.72,125.71,129.91,154.81,126.85,154.53,137.72,187.55,135.77,186.99
noViolencia,NV_220.mp4,30,2,0.0,123.63,58.14,124.18,56.76,123.36,57.04,127.22,55.93,134.94,56.48,123.08,60.63,134.94,60.08,123.08,60.63,134.66,57.59,123.08,60.63,125.56,58.42,126.94,57.31,134.39,60.08,123.08,60.63,128.04,57.87,123.08,60.63,125.84,57.31
noViolencia,NV_220.mp4,40,0,58.77080154418945,121.08,62.66,121.92,59.02,120.52,59.3,128.05,56.51,128.05,56.23,140.05,70.5,133.36,71.34,136.42,96.53,130.84,96.25,117.73,109.68,117.17,109.12,147.31,121.44,137.26,120.04,138.1,163.42,132.52,156.71,151.21,207.65,139.49,188.33
noViolencia,NV_220.mp4,40,1,55.85689926147461,85.11,65.68,85.66,62.32,83.43,61.48,77.29,61.2,77.01,61.76,77.01,76.58,68.36,76.02,72.55,102.87,73.94,102.31,85.11,102.59,86.5,103.43,71.43,117.7,64.73,119.65,83.99,138.95,65.57,159.65,72.83,176.43,60.83,195.73
noViolencia,NV_220.mp4,50,0,7.98390007019043,122.45,73.88,123.01,68.85,120.78,71.09,129.7,64.37,129.7,63.53,140.03,68.57,142.81,68.29,129.98,91.51,134.45,93.19,112.97,105.22,118.83,104.66,152.3,125.92,142.26,126.48,136.4,162.01,145.05,158.38,149.51,201.18,154.25,189.15
noViolencia,NV_220.mp4,50,1,8.936300277709961,89.53,71.46,90.09,68.66,87.01,68.66,80.3,69.5,79.18,69.5,85.61,85.18,71.36,83.22,78.06,108.98,65.49,108.7,89.53,106.74,89.53,108.14,79.46,124.38,67.72,122.42,83.38,154.06,80.86,151.82,74.43,186.26,65.49,194.66
noViolencia,NV_220.mp4,50,2,0.0,89.34,71.34,89.9,68.27,87.11,68.27,80.68,69.94,80.4,69.94,82.35,82.48,70.33,83.6,89.9,101.71,66.42,108.4,89.06,86.94,89.34,108.4,82.35,111.47,74.52,111.47,90.18,111.47,91.02,111.47,96.33,111.47,96.33,111.47
noViolencia,NV_220.mp4,60,0,15.703200340270996,108.32,77.6,108.88,73.41,108.88,72.85,114.46,72.85,122.56,68.94,124.79,84.87,128.98,81.24,120.32,108.64,113.9,93.54,106.92,127.93,104.41,95.78,143.5,130.73,145.17,130.17,124.79,165.67,130.1,157.29,133.73,211.25,137.91,186.64
noViolencia,NV_220.mp4,60,1,13.798700332641602,86.6,63.5,87.99,60.99,84.08,60.71,89.95,62.95,76.82,61.27,81.57,74.41,67.61,73.01,82.41,91.46,70.12,95.66,91.9,92.3,84.92,95.66,75.98,108.24,63.7,109.91,75.15,143.74,81.01,127.81,86.6,159.4,70.12,184.84
