categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
noViolencia,NV_682.mp4,0,0,0.0,116.1,82.57,123.93,66.61,107.43,64.65,131.2,71.09,88.69,68.29,135.96,143.88,58.48,127.65,140.71,200.44,56.8,200.44,150.22,200.44,98.2,200.44,121.97,200.44,84.21,200.44,150.22,200.44,41.7,200.44,150.22,200.44,104.35,200.44
noViolencia,NV_682.mp4,10,0,10.628000259399414,109.94,73.89,114.69,57.66,99.59,58.22,120.28,62.97,81.69,67.45,130.35,136.85,54.01,127.05,140.14,199.25,51.78,199.25,112.45,199.25,94.0,199.25,120.56,199.25,78.06,199.25,149.92,199.25,38.35,199.25,149.92,199.25,54.29,199.25
noViolencia,NV_682.mp4,20,0,6.111299991607666,105.75,64.19,109.67,53.56,95.11,54.12,114.99,63.07,76.91,67.54,127.59,135.78,51.99,129.07,135.99,191.15,48.07,194.79,113.59,203.74,94.55,203.74,118.63,203.74,77.19,203.74,149.99,203.74,36.03,203.74,149.99,203.74,71.03,203.74
noViolencia,NV_682.mp4,20,1,0.0,208.91,3.71,207.79,3.71,206.95,3.71,221.22,12.1,220.94,10.98,222.06,31.95,212.55,35.59,223.46,82.28,208.35,86.19,222.06,120.58,199.39,139.59,216.47,116.95,210.59,116.95,215.07,171.75,205.27,168.67,218.98,171.47,212.27,171.75
noViolencia,NV_682.mp4,30,0,8.768500328063965,104.42,64.87,109.18,52.01,94.63,52.29,114.22,59.0,77.28,64.87,127.09,132.0,52.94,128.64,141.63,188.22,50.15,195.21,164.02,208.92,103.02,208.92,122.89,208.92,79.24,208.92,164.02,208.92,35.88,208.92,164.02,208.92,56.02,208.92
noViolencia,NV_682.mp4,40,0,14.832200050354004,107.99,68.6,112.47,57.12,96.51,56.84,118.63,62.16,80.0,68.04,130.39,129.62,53.4,131.02,149.43,183.92,52.56,199.6,148.87,199.6,110.79,199.6,123.11,199.6,80.27,199.6,164.82,199.6,164.82,199.6,164.82,199.6,57.04,199.6
noViolencia,NV_682.mp4,50,0,15.274100303649902,117.42,87.84,121.34,71.89,107.92,73.01,126.37,70.49,87.79,72.73,132.24,132.61,59.28,129.25,150.97,186.62,54.53,198.65,165.78,198.65,97.02,198.65,126.09,198.65,85.56,198.65,165.78,198.65,41.95,198.65,165.78,198.65,56.77,198.65
noViolencia,NV_682.mp4,60,0,15.885499954223633,127.06,90.1,130.7,75.0,118.94,75.84,137.14,76.4,97.38,75.84,137.14,140.44,67.15,128.14,143.57,193.86,58.75,193.86,150.29,193.86,106.34,193.86,150.29,193.86,47.56,193.86,150.29,193.86,47.56,193.86,150.29,193.86,109.7,193.86
noViolencia,NV_682.mp4,60,1,0.0,119.23,199.44,110.91,199.44,107.31,199.44,105.65,198.89,118.67,198.89,103.71,199.44,119.23,199.44,103.71,199.44,118.12,199.44,103.71,199.44,119.23,199.44,108.69,199.44,115.35,198.61,103.71,199.44,111.47,197.49,103.71,199.44,118.39,199.44
noViolencia,NV_682.mp4,70,0,15.241700172424316,131.69,90.35,133.09,77.19,123.59,78.03,135.04,71.32,102.07,79.43,133.37,141.83,70.22,125.32,142.87,188.84,67.43,188.84,142.03,170.09,122.75,177.65,126.66,188.84,67.99,127.56,146.78,163.66,66.03,188.84,146.78,188.84,122.75,188.84
noViolencia,NV_682.mp4,70,1,154.5321044921875,203.84,9.65,206.35,0.42,198.82,7.13,204.67,76.5,222.24,0.42,217.22,0.42,217.5,0.42,190.17,68.11,190.17,70.07,193.52,155.66,189.05,138.04,215.83,127.97,214.15,127.13,214.99,92.45,175.11,102.24,172.88,166.57,173.16,178.32
noViolencia,NV_682.mp4,80,0,9.230600357055664,132.17,91.94,132.45,77.67,123.5,78.51,134.97,74.88,102.22,81.31,134.13,140.88,70.02,123.54,138.33,187.59,68.9,187.59,147.29,179.48,128.53,179.76,134.69,187.59,89.62,187.59,156.25,187.59,52.67,187.59,156.25,187.59,122.38,187.59
noViolencia,NV_682.mp4,80,1,22.35059928894043,201.71,58.65,206.73,9.1,222.63,0.42,204.22,66.2,222.63,0.42,217.89,0.42,183.86,0.42,222.63,140.39,188.05,76.0,190.56,162.78,187.21,138.71,216.22,136.19,197.25,136.19,222.63,141.23,172.98,102.04,203.11,145.15,186.65,139.27
noViolencia,NV_682.mp4,90,0,14.049400329589844,133.0,91.89,132.45,77.89,123.5,77.05,134.68,77.05,102.27,79.29,136.08,145.35,72.37,122.68,138.59,194.33,65.11,194.33,126.3,194.33,108.42,194.33,148.93,194.33,84.39,194.33,101.43,194.33,65.39,194.33,106.46,194.33,108.42,194.33
noViolencia,NV_682.mp4,100,0,20.378599166870117,126.18,89.31,127.01,73.91,116.67,75.87,129.53,73.07,95.42,81.19,133.17,125.41,67.46,121.21,134.56,180.55,66.06,173.27,140.72,143.32,114.99,151.16,144.35,180.55,52.64,180.55,144.35,180.55,66.06,180.55,135.96,180.55,107.16,180.55
noViolencia,NV_682.mp4,100,1,0.0,223.31,2.97,206.26,2.97,155.96,175.84,223.31,2.97,155.96,2.97,220.52,2.97,163.5,2.97,223.31,139.76,183.35,33.46,185.86,162.98,187.26,160.74,171.61,159.9,187.26,136.4,223.31,140.32,180.27,32.62,218.28,142.28,185.58,142.56
