categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_1.mp4,0,0,0.0,925.86,512.23,944.53,489.23,917.24,487.79,1013.48,473.42,911.49,476.29,1105.41,579.79,927.3,551.04,1138.45,766.66,900.0,631.54,977.57,745.1,877.02,689.04,1020.66,898.91,898.57,883.1,1037.9,1071.41,891.38,1071.41,1137.01,954.98,1131.27,952.1
violencia_limpios,V_1.mp4,0,1,0.0,1376.94,421.6,1405.73,408.67,1379.82,397.16,1470.5,435.98,1391.34,408.67,1528.07,556.74,1365.43,523.68,1515.12,758.02,1358.23,703.39,1376.94,884.53,1325.13,852.9,1446.03,874.47,1335.2,848.59,1335.2,1075.74,1306.42,1075.74,1443.15,943.47,1335.2,1075.74
violencia_limpios,V_1.mp4,10,0,4.434000015258789,926.55,514.26,945.25,491.26,919.36,489.82,1012.85,475.44,915.04,478.32,1104.91,583.26,927.99,554.51,1139.43,770.15,896.34,642.21,978.33,747.15,877.65,698.27,1022.92,902.41,902.1,885.16,1034.43,1073.49,892.03,1073.49,1133.67,961.36,1126.48,957.04
violencia_limpios,V_1.mp4,10,1,100.5438003540039,1308.02,436.06,1335.29,415.92,1309.46,415.92,1414.2,440.38,1335.29,415.92,1462.98,582.79,1279.33,532.44,1440.03,777.0,1170.28,578.48,1275.02,861.87,1240.59,854.68,1355.37,874.82,1249.2,835.98,1252.07,1040.25,1170.28,892.08,1425.68,929.48,1256.37,876.26
violencia_limpios,V_1.mp4,20,0,25.47909927368164,932.27,500.39,948.05,477.39,925.1,475.95,1015.46,471.64,926.53,471.64,1108.69,583.76,930.84,546.39,1135.95,767.76,902.15,636.95,979.6,750.51,879.2,694.45,1031.24,908.63,905.02,884.19,1031.24,1073.94,894.98,1073.94,1048.45,849.69,968.13,874.13
violencia_limpios,V_1.mp4,20,1,172.60659790039062,1146.78,486.58,1174.07,482.27,1159.71,469.34,1248.74,509.57,1166.89,444.9,1329.15,638.91,1194.17,529.69,1265.97,865.97,1116.63,496.64,1079.29,855.91,1053.45,470.77,1225.76,924.89,1234.38,709.33,1139.6,1055.67,1151.09,792.68,1064.93,854.48,1194.17,934.95
violencia_limpios,V_1.mp4,30,0,33.001800537109375,925.38,491.41,944.02,466.94,918.2,465.5,1012.87,462.62,1014.31,462.62,1110.41,573.45,928.25,551.86,1126.19,750.5,893.82,659.82,972.71,740.43,876.61,701.56,1027.22,867.09,903.86,871.41,1034.39,1071.49,889.52,1071.49,1127.62,1071.49,951.2,918.91
violencia_limpios,V_1.mp4,30,1,87.56269836425781,1109.19,471.6,1137.95,465.85,1122.13,450.02,1209.83,498.93,1125.01,424.13,1298.97,625.53,1198.33,517.64,1194.02,813.99,1100.57,475.92,1074.69,816.86,972.61,736.3,1222.77,904.62,1130.76,865.78,1125.01,1062.86,1123.57,1062.86,1260.15,995.25,1252.96,962.16
violencia_limpios,V_1.mp4,40,0,32.75960159301758,929.14,480.71,949.23,457.71,927.7,456.27,1019.53,457.71,1019.53,456.27,1099.88,552.58,954.97,536.77,1147.22,736.58,909.05,640.27,992.27,713.58,877.49,681.95,1015.23,894.7,896.14,867.39,1012.36,1077.26,881.79,1077.26,1203.18,1077.26,1075.49,1077.26
violencia_limpios,V_1.mp4,40,1,55.20949935913086,1141.53,472.5,1168.87,465.3,1153.04,453.79,1242.26,496.95,1245.14,496.95,1317.09,609.16,1183.26,517.09,1210.6,797.62,1117.06,481.13,991.86,712.74,1075.33,804.81,1223.55,888.25,1137.21,852.29,1134.33,1062.33,1086.84,1026.36,1269.6,968.82,1063.82,1062.33
