categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_161.mp4,0,0,0.0,318.75,63.59,318.75,63.59,318.75,63.59,318.75,63.59,318.75,63.59,316.96,91.76,316.66,91.76,292.22,107.34,293.12,107.64,284.17,88.16,285.07,90.86,314.58,162.18,313.39,162.77,302.06,211.32,300.87,214.62,294.61,229.6,293.12,235.89
violencia_limpios,V_161.mp4,0,1,0.0,106.44,99.06,106.74,92.77,106.74,90.67,65.36,68.8,72.25,72.69,59.96,107.15,53.66,75.09,89.35,111.94,89.35,107.45,112.74,72.99,110.94,68.8,2.69,180.56,2.69,135.01,42.57,181.15,72.25,172.47,84.85,220.7,84.85,218.31
violencia_limpios,V_161.mp4,10,0,45.3130989074707,274.02,69.22,277.92,65.92,269.82,65.62,281.52,68.62,261.72,66.82,289.91,93.51,253.03,90.21,307.91,119.9,230.84,107.0,307.91,117.2,223.34,92.61,276.42,161.58,249.73,161.28,266.82,205.37,239.83,203.87,298.01,238.05,233.53,238.05
violencia_limpios,V_161.mp4,10,1,236.95849609375,307.31,72.65,312.65,69.36,306.12,68.76,318.89,72.95,301.38,79.24,318.89,98.1,296.92,94.51,318.89,117.87,296.92,111.88,309.39,93.01,308.5,92.71,311.47,148.11,298.7,140.02,318.89,148.11,296.92,148.11,318.89,148.11,301.38,109.78
violencia_limpios,V_161.mp4,10,2,0.0,1.11,60.66,3.19,55.86,1.11,56.76,10.05,59.46,1.11,58.86,10.05,87.66,5.28,84.66,35.97,108.66,35.97,108.36,35.07,86.16,35.07,87.66,3.79,128.75,3.79,125.76,7.37,144.95,10.05,148.85,24.65,207.65,24.05,208.25
violencia_limpios,V_161.mp4,10,3,0.0,306.94,72.72,312.88,69.12,306.05,69.12,319.41,73.92,301.89,74.82,319.41,99.7,294.46,97.91,311.1,121.29,295.35,117.99,300.4,115.29,304.56,117.69,307.83,156.37,308.42,154.27,301.59,200.74,300.99,205.84,298.32,237.92,297.43,237.92
violencia_limpios,V_161.mp4,20,0,44.54280090332031,313.27,58.69,317.16,55.39,315.07,55.09,319.85,60.78,313.87,58.69,309.98,83.25,309.09,83.25,282.48,97.93,283.08,97.63,273.21,79.96,274.4,82.95,319.85,155.75,303.11,151.26,311.18,204.28,285.17,186.01,276.2,215.36,274.4,216.26
violencia_limpios,V_161.mp4,20,1,232.4199981689453,90.33,95.0,101.11,93.5,101.11,91.41,101.11,87.81,67.59,65.64,64.89,46.16,63.1,46.76,87.04,91.11,85.25,88.41,101.11,91.11,101.11,88.41,62.5,104.29,60.4,101.29,75.07,158.83,73.57,155.53,78.66,204.98,19.39,188.5
violencia_limpios,V_161.mp4,30,0,141.6414031982422,137.48,81.49,138.67,77.29,137.18,77.59,152.42,73.99,138.67,77.59,170.06,88.69,149.73,91.69,188.3,109.09,124.92,108.79,171.56,79.99,142.86,115.68,180.82,139.38,159.0,139.08,190.99,193.67,164.68,189.77,179.63,230.57,162.89,237.77
violencia_limpios,V_161.mp4,30,1,66.318603515625,136.84,81.91,138.64,77.41,154.8,77.71,152.1,74.72,138.64,75.62,176.65,88.8,120.68,74.42,142.83,114.56,124.57,107.67,143.13,115.46,156.59,118.45,108.4,145.41,96.73,145.11,92.54,195.14,96.43,194.84,178.74,230.49,162.28,238.58
violencia_limpios,V_161.mp4,40,0,43.26240158081055,141.22,113.72,145.41,108.33,135.84,107.43,154.38,111.33,152.58,105.33,123.87,103.53,135.24,99.33,112.51,131.41,137.33,126.02,173.52,134.41,169.93,134.71,107.42,158.4,125.97,159.9,144.81,212.67,114.3,215.97,134.04,238.16,110.42,238.16
violencia_limpios,V_161.mp4,40,1,57.892799377441406,175.31,133.38,173.22,127.68,150.79,105.81,166.94,101.91,176.5,90.82,162.45,106.41,183.38,100.71,192.95,138.77,191.45,136.08,150.79,85.43,150.79,130.38,220.15,174.14,203.41,168.44,218.95,215.79,175.01,202.61,229.72,237.07,174.71,237.07
violencia_limpios,V_161.mp4,50,0,56.38719940185547,161.16,146.13,112.96,97.62,102.77,100.01,122.54,100.01,152.48,97.92,187.51,124.87,194.4,117.98,115.95,132.05,224.04,156.31,92.59,107.8,126.43,129.96,213.56,202.12,206.98,199.43,193.8,236.26,186.02,225.78,114.15,236.26,216.56,236.26
violencia_limpios,V_161.mp4,50,1,70.43199920654297,109.72,108.13,113.91,97.93,105.22,97.63,122.0,98.83,121.7,99.13,153.16,112.32,178.03,102.13,116.61,131.51,115.71,130.91,92.94,102.73,148.97,111.42,110.92,153.39,83.65,150.39,132.49,207.65,68.37,204.95,114.51,238.52,50.39,238.52
violencia_limpios,V_161.mp4,60,0,38.65299987792969,134.75,147.37,133.55,143.17,129.96,144.37,136.55,129.09,163.21,105.13,155.12,125.8,197.05,117.11,169.5,162.95,175.79,164.44,152.72,124.6,181.18,210.28,192.56,211.48,220.42,218.07,200.95,214.77,213.23,212.08,189.57,232.15,219.52,237.54
violencia_limpios,V_161.mp4,60,1,19.18790054321289,130.78,103.46,127.78,97.46,117.6,97.46,127.18,106.16,125.99,106.46,132.87,115.15,95.14,104.66,136.47,115.75,93.65,124.15,108.02,122.05,120.0,119.05,114.01,152.94,85.86,150.54,121.79,196.13,67.0,193.43,128.98,237.82,47.83,231.52
violencia_limpios,V_161.mp4,70,0,63.7400016784668,152.08,127.91,82.88,144.99,150.58,122.52,90.67,164.76,127.82,96.16,82.88,115.03,132.01,114.73,77.79,133.9,148.79,155.17,88.88,106.34,128.72,187.53,121.53,214.79,153.88,198.91,88.58,239.06,157.17,239.06,128.72,188.43,128.72,188.43
violencia_limpios,V_161.mp4,80,0,46.1859016418457,135.39,133.06,146.17,109.07,144.37,109.07,145.57,108.17,144.37,108.77,110.53,111.47,109.93,113.87,113.52,141.76,130.0,145.96,144.37,151.36,146.77,151.66,59.61,185.54,86.57,188.24,57.51,238.33,98.85,238.33,59.01,221.53,98.85,238.33
violencia_limpios,V_161.mp4,90,0,35.954200744628906,127.11,98.21,132.8,71.85,103.17,119.47,90.3,83.53,101.97,98.81,72.64,94.91,98.68,92.22,87.3,133.85,126.21,97.91,111.55,116.18,125.91,98.21,47.2,167.99,66.95,170.68,58.87,212.61,76.83,229.98,43.9,239.27,76.83,239.27
violencia_limpios,V_161.mp4,100,0,49.2505989074707,92.33,122.44,103.71,99.94,100.12,99.94,68.97,97.24,70.17,99.64,23.16,86.14,39.03,91.84,36.93,117.64,65.08,116.74,42.92,45.65,83.95,237.93,25.55,159.03,47.11,161.43,17.17,207.93,68.97,217.83,9.68,228.03,8.18,237.93
