categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_253.mp4,0,0,0.0,254.85,277.47,155.79,464.44,254.85,261.48,206.97,252.1,247.7,243.28,200.37,239.97,236.69,237.76,170.1,282.44,246.05,281.34,172.85,325.46,171.75,325.46,205.32,326.01,230.64,326.56,205.32,389.99,209.17,391.09,233.94,435.76,215.78,448.45
violencia_limpios,V_253.mp4,10,0,63.716800689697266,190.76,228.06,195.16,223.65,187.46,224.75,177.56,218.68,202.86,209.86,167.11,241.85,214.41,236.88,140.16,234.13,222.11,274.38,162.71,218.13,207.81,292.58,170.41,302.51,200.66,302.51,162.16,354.35,214.41,358.76,162.71,401.23,223.76,410.6
violencia_limpios,V_253.mp4,60,0,0.0,236.91,354.55,240.23,350.69,236.91,349.58,142.99,294.35,247.41,334.67,178.35,302.64,225.31,318.1,192.16,372.78,259.01,360.63,174.48,397.08,258.46,357.86,154.04,366.7,179.45,299.32,162.88,373.33,191.61,376.64,217.02,462.24,254.59,490.41
violencia_limpios,V_253.mp4,70,0,160.00509643554688,115.03,409.56,117.79,502.94,107.31,433.32,13.55,276.41,48.3,262.04,40.02,284.69,62.09,331.66,176.8,386.36,98.49,461.5,133.23,375.86,148.12,350.44,56.57,532.22,72.01,531.12,144.82,467.58,89.11,645.49,138.75,645.49,139.3,645.49
violencia_limpios,V_253.mp4,70,1,0.0,217.58,359.69,221.98,360.24,219.78,358.04,228.59,366.29,221.43,355.84,217.58,377.3,208.78,347.59,226.39,392.15,190.62,365.19,231.34,391.05,212.63,382.25,147.71,332.19,149.36,336.59,181.27,388.85,181.27,387.75,118.55,324.49,146.06,341.54
violencia_limpios,V_253.mp4,80,0,170.17080688476562,225.8,208.42,223.05,197.92,222.5,194.61,176.75,193.5,214.23,199.03,126.04,242.1,221.39,252.05,97.37,319.42,257.77,333.78,85.8,333.78,298.01,390.67,129.34,376.86,206.51,384.59,183.36,482.9,273.76,472.41,173.99,594.46,282.58,524.87
violencia_limpios,V_253.mp4,80,1,90.29309844970703,192.19,334.9,188.88,315.57,151.91,301.21,203.78,338.22,188.88,334.9,274.96,474.64,234.68,301.21,251.79,316.67,252.34,323.3,311.93,398.97,281.03,369.7,175.64,374.67,214.82,389.03,186.12,474.64,266.13,463.04,165.71,559.7,283.24,531.53
violencia_limpios,V_253.mp4,90,0,55.82339859008789,199.5,187.63,204.47,187.63,191.78,187.63,180.2,202.54,211.08,201.99,164.2,234.01,234.25,234.56,140.49,301.36,251.9,277.07,154.83,341.66,261.83,311.85,184.61,333.38,233.15,332.83,188.47,389.14,263.48,384.17,189.57,451.52,277.27,452.07
violencia_limpios,V_253.mp4,100,0,35.20280075073242,195.99,222.26,197.64,218.95,203.71,216.75,199.85,222.26,223.01,223.91,184.96,250.37,238.45,253.12,177.79,291.7,243.97,288.39,144.71,379.33,223.56,297.21,192.13,317.6,232.94,318.7,162.35,337.44,249.48,350.67,150.22,377.67,257.75,395.31
violencia_limpios,V_253.mp4,110,0,38.945499420166016,213.69,217.22,212.04,211.7,212.59,212.25,185.54,211.7,207.07,212.81,176.16,222.75,210.38,243.17,134.76,222.19,141.94,252.01,116.55,370.72,102.75,253.67,171.74,305.57,212.04,306.67,154.08,363.54,236.87,338.14,116.55,369.62,229.15,359.12
violencia_limpios,V_253.mp4,120,0,53.94240188598633,110.91,217.56,112.01,210.95,108.7,212.6,142.39,200.47,141.28,203.23,145.15,227.48,139.07,230.79,137.42,296.37,110.91,239.61,84.95,345.43,65.07,241.26,181.05,272.67,207.56,264.96,163.93,327.79,218.61,314.01,172.21,382.35,235.18,355.35
violencia_limpios,V_253.mp4,120,1,0.0,202.71,307.27,202.71,304.52,200.52,304.52,174.23,300.12,209.28,300.12,184.09,312.77,196.68,313.87,179.16,336.42,189.56,344.67,199.97,356.22,199.42,356.22,181.9,307.27,178.61,362.27,189.02,345.77,188.47,346.32,199.42,357.87,197.78,356.22
violencia_limpios,V_253.mp4,120,2,0.0,157.13,208.07,159.89,203.1,171.48,194.26,142.23,192.6,172.03,193.71,147.2,217.46,138.92,217.46,176.45,217.46,173.69,212.49,147.75,214.7,176.45,217.46,151.61,217.46,166.51,217.46,160.99,195.92,176.45,217.46,151.06,214.7,176.45,217.46
violencia_limpios,V_253.mp4,130,0,55.246700286865234,202.71,198.36,171.35,196.16,201.06,196.16,175.75,196.16,198.31,196.71,164.19,214.9,210.41,216.55,148.79,247.42,220.87,249.63,148.79,273.88,234.62,276.64,180.7,277.74,217.01,276.64,160.34,320.74,223.62,320.74,158.69,375.31,241.22,376.96
violencia_limpios,V_253.mp4,140,0,23.927499771118164,193.36,309.54,198.33,198.66,231.42,204.73,201.08,200.87,229.22,205.28,183.43,209.14,227.56,216.87,165.23,241.69,230.32,259.89,163.02,285.82,239.15,289.13,175.71,266.51,213.77,268.17,165.78,303.47,233.63,319.47,143.71,359.74,247.42,373.53
violencia_limpios,V_253.mp4,140,1,0.0,185.71,318.9,189.01,316.14,183.52,316.69,193.96,307.32,180.77,316.14,197.25,331.02,174.72,326.61,201.65,342.05,162.63,350.32,195.05,347.01,185.71,356.93,203.3,347.56,164.28,356.93,186.26,310.63,172.53,310.63,183.52,335.98,187.91,357.48
violencia_limpios,V_253.mp4,150,0,64.50749969482422,198.26,226.12,201.02,222.26,199.37,220.05,177.85,205.16,193.85,212.88,145.3,213.43,185.02,220.05,97.84,216.74,189.44,255.92,43.77,220.61,43.22,220.61,113.85,251.51,141.43,259.78,91.78,308.9,177.3,303.38,107.22,359.11,197.16,366.28
violencia_limpios,V_253.mp4,150,1,36.678199768066406,199.67,232.68,199.12,314.91,196.36,317.12,198.02,312.7,198.02,312.7,174.28,287.87,154.96,303.32,187.53,330.36,148.89,340.85,172.08,356.85,173.73,358.51,129.57,246.48,140.06,263.59,129.57,297.25,180.35,307.74,196.91,367.34,196.91,369.55
violencia_limpios,V_253.mp4,160,0,34.5275993347168,180.75,217.14,153.15,192.32,180.2,211.07,154.81,195.63,176.89,209.42,134.39,206.66,171.37,222.65,84.16,209.97,166.95,257.94,37.25,210.52,155.36,285.52,93.54,243.06,117.28,265.11,132.18,320.26,125.56,318.05,117.83,372.65,116.17,375.96
