categoria,video,frame,persona_id,velocidad_media,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16
violencia_limpios,V_958.mp4,0,0,0.0,127.66,70.93,141.7,72.62,141.7,72.14,130.08,72.62,141.7,72.62,121.61,85.67,138.8,87.37,86.99,117.34,138.8,110.33,63.02,123.87,156.47,106.7,108.78,121.93,124.75,127.25,109.02,106.46,151.38,121.45,61.33,125.32,59.39,125.56
violencia_limpios,V_958.mp4,0,1,0.0,142.94,74.84,142.46,70.72,141.97,72.18,128.41,72.18,142.46,73.63,121.39,85.49,137.13,87.67,114.12,103.89,137.13,109.46,154.56,105.83,157.23,105.58,109.76,122.05,124.54,129.31,112.19,105.34,151.42,121.56,143.18,119.87,159.17,133.43
violencia_limpios,V_958.mp4,10,0,46.87480163574219,100.96,57.62,81.08,60.76,97.57,53.99,83.99,59.55,97.81,56.89,81.32,73.35,105.81,71.41,79.14,60.76,114.3,87.14,82.53,66.57,116.97,75.52,83.99,70.2,104.11,105.77,89.08,91.01,108.24,71.65,80.84,89.56,113.33,91.98
violencia_limpios,V_958.mp4,10,1,146.3529052734375,3.0,18.94,7.81,45.3,1.32,18.45,0.12,16.52,4.92,18.69,0.6,25.95,7.33,28.61,9.49,39.01,9.25,36.11,9.73,40.46,9.25,40.7,0.84,45.54,3.48,45.78,3.24,52.31,2.04,55.21,1.32,57.39,1.08,61.5
violencia_limpios,V_958.mp4,20,0,33.0,44.43,54.45,47.81,50.1,45.88,50.82,59.42,50.1,68.37,48.65,50.23,63.16,65.71,62.67,65.23,104.03,84.33,75.49,90.62,68.72,88.69,69.44,63.78,108.14,71.76,103.78,65.23,77.67,93.52,57.35,94.25,72.1,94.73,72.59
violencia_limpios,V_958.mp4,30,0,21.726600646972656,58.42,59.84,58.18,56.69,57.21,57.66,42.68,59.84,54.78,59.84,42.68,76.78,56.96,79.2,36.86,90.82,82.88,84.04,60.84,67.58,83.85,83.07,65.2,98.8,73.19,98.8,70.77,113.57,70.77,110.18,87.48,108.0,87.48,100.01
violencia_limpios,V_958.mp4,50,0,0.0,105.74,43.8,102.59,40.89,103.8,40.89,81.03,45.49,99.68,45.74,77.4,65.61,102.83,67.31,84.66,84.27,114.7,91.06,120.75,24.41,130.93,69.25,94.59,96.87,108.64,95.66,116.39,68.76,131.17,78.21,117.85,70.46,147.4,65.85
violencia_limpios,V_958.mp4,60,0,35.39419937133789,73.55,40.54,71.13,35.46,71.13,36.67,48.83,35.94,69.92,38.6,42.29,63.3,63.37,57.73,106.02,101.3,65.8,96.94,72.34,98.64,100.69,100.09,88.33,78.55,86.64,79.27,92.21,89.44,105.54,100.09,112.81,69.59,108.93,70.07
violencia_limpios,V_958.mp4,80,0,0.0,94.63,91.41,53.52,54.09,53.77,57.0,95.12,90.68,106.48,42.94,76.98,37.61,105.27,43.19,59.33,52.64,104.79,67.42,59.09,51.91,105.03,67.42,77.22,65.96,96.08,67.18,67.55,96.74,110.59,80.26,76.98,137.69,121.72,100.37
violencia_limpios,V_958.mp4,90,0,34.138999938964844,87.63,86.01,87.39,84.55,86.18,84.31,87.39,63.74,86.66,62.77,59.8,73.66,90.53,65.67,48.18,89.88,88.11,94.24,39.47,105.61,120.54,73.9,59.56,106.82,75.77,108.03,61.49,121.59,78.68,114.09,38.26,110.46,121.75,107.07
violencia_limpios,V_958.mp4,100,0,39.56489944458008,95.39,56.9,82.07,46.01,77.23,44.08,90.79,44.32,66.58,34.64,72.87,25.68,43.83,46.5,79.41,120.57,64.4,91.03,115.48,111.37,115.48,106.53,69.97,73.61,35.35,88.37,91.76,85.71,63.92,88.37,97.32,116.45,121.05,122.26
violencia_limpios,V_958.mp4,110,0,38.53390121459961,72.16,54.17,75.06,47.39,72.4,47.39,132.0,110.14,74.58,20.98,39.69,31.16,59.8,36.0,40.66,66.29,62.22,70.41,62.71,81.79,58.83,75.5,17.4,83.49,27.82,89.06,116.73,128.31,44.54,148.91,67.55,114.99,71.91,95.12
violencia_limpios,V_958.mp4,120,0,53.18840026855469,74.06,38.12,59.29,39.08,66.07,13.43,58.56,8.83,58.81,7.14,38.95,0.36,35.32,7.38,116.43,105.39,72.85,37.15,134.1,94.74,138.46,90.87,43.55,71.03,23.46,66.67,37.99,0.36,62.44,100.55,114.73,103.46,116.18,103.7
